User_ID,Phone_Number,User_Location,Order_List,Order_Placed_Time,Order_Complete_Time,Order_Bill
1158,+917184036056,Matunga,"[126, 103, 103, 101]",2024-11-29 17:10:00,2024-11-29 17:26:00,531
1102,+917306289352,Prabhadevi,"[129, 126, 162, 126]",2025-01-30 19:42:00,2025-01-30 19:57:00,639
1051,+918425005677,Matunga,"[104, 103]",2024-12-23 17:46:00,2024-12-23 17:56:00,321
1119,+918880972743,Dadar West,"[126, 101, 101, 126, 126]",2024-11-22 17:26:00,2024-11-22 17:45:00,655
1052,+919744108532,Matunga,"[150, 162, 178, 126, 103]",2024-12-07 22:38:00,2024-12-07 22:55:00,728
1190,+919484829323,Mahim,"[101, 102, 101, 103]",2024-11-20 15:31:00,2024-11-20 15:52:00,536
1107,+918021548675,Dadar West,"[126, 105, 103, 102, 130]",2024-12-15 19:49:00,2024-12-15 20:19:00,655
1194,+917432944424,Prabhadevi,"[130, 105, 162, 127]",2025-01-05 08:42:00,2025-01-05 09:11:00,482
1156,+919275495431,Prabhadevi,"[101, 150, 104, 162]",2025-01-02 20:48:00,2025-01-02 21:01:00,522
1054,+919286503540,Prabhadevi,"[101, 104, 103, 101, 102]",2025-01-16 21:45:00,2025-01-16 22:05:00,700
1070,+917292535492,Matunga,"[129, 148, 103, 101]",2024-10-24 08:03:00,2024-10-24 08:29:00,464
1190,+919650985087,Dadar East,"[101, 130]",2025-01-03 22:42:00,2025-01-03 23:11:00,362
1175,+917396124846,Mahim,"[130, 102, 101, 101, 150]",2024-10-09 15:22:00,2024-10-09 15:51:00,785
1101,+918122005108,Parel,"[150, 103, 126]",2024-10-31 16:54:00,2024-10-31 17:21:00,582
1108,+919869593143,Bandra,"[126, 104, 129, 105]",2024-12-18 13:34:00,2024-12-18 14:01:00,462
1156,+918888679321,Mahim,"[103, 126, 103, 128]",2024-10-16 09:51:00,2024-10-16 10:11:00,603
1098,+919918213109,Matunga,"[101, 101, 104, 128]",2024-10-04 21:21:00,2024-10-04 21:31:00,575
1136,+918866380091,Matunga,"[101, 101, 105, 101]",2025-01-12 18:48:00,2025-01-12 19:02:00,783
1065,+917776611852,Matunga,"[162, 103, 103, 101]",2025-01-05 08:46:00,2025-01-05 08:59:00,565
1133,+919313927689,Matunga,"[150, 130, 105, 101, 101]",2024-11-21 19:30:00,2024-11-21 19:54:00,677
1087,+919122031224,Dadar West,"[102, 101]",2024-10-14 15:28:00,2024-10-14 15:49:00,448
1000,+917236909613,Dadar East,"[105, 105, 129, 103]",2024-10-27 22:54:00,2024-10-27 23:15:00,544
1166,+917483909510,Dadar West,"[101, 101, 128, 127]",2024-11-14 21:44:00,2024-11-14 22:05:00,565
1174,+919699614748,Mahim,"[101, 126, 178]",2024-10-23 12:28:00,2024-10-23 12:52:00,512
1092,+917326951366,Mahim,"[129, 130, 102, 103, 101]",2024-11-11 11:19:00,2024-11-11 11:44:00,939
1114,+919115127940,Mahim,"[101, 162, 103]",2025-01-21 19:08:00,2025-01-21 19:21:00,301
1088,+917303810103,Parel,"[126, 102, 130]",2025-01-15 20:53:00,2025-01-15 21:20:00,527
1002,+919897653501,Dadar West,"[101, 130]",2025-01-30 21:10:00,2025-01-30 21:24:00,320
1053,+918173794771,Parel,"[162, 102]",2025-01-06 18:58:00,2025-01-06 19:18:00,210
1110,+918899904077,Parel,"[127, 101]",2024-12-30 11:06:00,2024-12-30 11:25:00,302
1040,+919212413717,Dadar East,"[101, 162, 126, 104, 103]",2025-01-09 09:12:00,2025-01-09 09:30:00,657
1079,+917844259098,Dadar West,"[162, 162, 103]",2024-12-25 13:25:00,2024-12-25 13:50:00,464
1148,+919296410645,Parel,"[104, 103, 101, 101]",2025-01-20 17:32:00,2025-01-20 17:45:00,704
1086,+917337941700,Dadar West,"[102, 103]",2024-12-12 09:10:00,2024-12-12 09:23:00,377
1072,+917477615692,Dadar West,"[126, 103]",2025-01-07 11:42:00,2025-01-07 12:10:00,370
1007,+918073628489,Dadar East,"[105, 126, 102]",2024-12-18 14:58:00,2024-12-18 15:11:00,340
1055,+917559288689,Dadar West,"[101, 101]",2025-01-08 21:08:00,2025-01-08 21:29:00,346
1104,+918101043117,Dadar West,"[150, 130, 103, 104]",2024-10-08 09:11:00,2024-10-08 09:30:00,599
1022,+918992447649,Prabhadevi,"[101, 129]",2025-01-14 11:47:00,2025-01-14 12:10:00,400
1130,+919584653948,Parel,"[103, 103, 103, 162]",2024-11-09 09:21:00,2024-11-09 09:32:00,658
1064,+917722927112,Matunga,"[129, 126, 126, 126, 127]",2024-11-05 20:05:00,2024-11-05 20:18:00,534
1066,+919428970201,Parel,"[103, 102, 128, 103]",2024-10-25 15:00:00,2024-10-25 15:30:00,451
1070,+917366744554,Matunga,"[162, 105, 102, 102, 127]",2024-10-15 21:06:00,2024-10-15 21:31:00,705
1088,+919082245564,Dadar West,"[102, 130, 102, 103, 103]",2024-12-07 10:14:00,2024-12-07 10:34:00,751
1188,+918042564801,Prabhadevi,"[150, 101]",2025-01-10 21:27:00,2025-01-10 21:50:00,282
1069,+917680303637,Mahim,"[101, 126, 103]",2025-01-12 19:37:00,2025-01-12 20:00:00,529
1020,+918706282752,Prabhadevi,"[102, 148, 105]",2025-01-14 19:38:00,2025-01-14 19:53:00,531
1191,+919288817778,Matunga,"[148, 126, 103]",2024-12-10 08:31:00,2024-12-10 08:49:00,386
1031,+919297612777,Parel,"[148, 101]",2025-01-20 09:38:00,2025-01-20 10:04:00,352
1178,+918720978649,Matunga,"[126, 101, 105, 102]",2024-11-02 20:20:00,2024-11-02 20:48:00,597
1152,+918497592673,Dadar West,"[102, 101, 126, 178, 128]",2024-10-29 22:06:00,2024-10-29 22:27:00,821
1039,+919958919973,Prabhadevi,"[101, 130]",2024-10-29 14:34:00,2024-10-29 14:55:00,187
1156,+918050892897,Prabhadevi,"[103, 129, 101, 103]",2024-11-04 17:43:00,2024-11-04 18:00:00,470
1126,+919259538203,Dadar East,"[101, 105]",2024-10-15 17:50:00,2024-10-15 18:15:00,258
1059,+918258695624,Parel,"[178, 127]",2024-10-08 16:25:00,2024-10-08 16:43:00,355
1172,+917310190474,Mahim,"[101, 103]",2024-12-21 17:18:00,2024-12-21 17:40:00,190
1044,+918691516951,Mahim,"[101, 101, 150]",2024-10-28 18:17:00,2024-10-28 18:35:00,502
1120,+917751280401,Bandra,"[101, 101, 162, 129, 103]",2024-10-05 14:54:00,2024-10-05 15:20:00,985
1096,+919465357246,Matunga,"[102, 127, 101, 126]",2025-01-09 15:26:00,2025-01-09 15:45:00,712
1071,+918478466350,Matunga,"[103, 178, 126]",2024-11-22 12:44:00,2024-11-22 13:12:00,503
1189,+919112699532,Matunga,"[127, 104, 102]",2024-10-01 15:38:00,2024-10-01 15:50:00,558
1035,+918100911568,Dadar West,"[102, 162, 104]",2025-01-20 14:26:00,2025-01-20 14:46:00,508
1019,+919602112445,Parel,"[127, 103, 101, 102, 129]",2025-01-09 12:20:00,2025-01-09 12:36:00,577
1127,+917729904365,Vashi,"[148, 101, 130, 104, 127]",2024-10-17 20:19:00,2024-10-17 20:36:00,565
1148,+919781747195,Matunga,"[101, 101, 105, 101]",2024-12-01 22:56:00,2024-12-01 23:22:00,452
1005,+919177836100,Dadar West,"[103, 101, 102, 130, 129]",2024-10-12 15:17:00,2024-10-12 15:27:00,770
1024,+919108152808,Prabhadevi,"[101, 128]",2025-01-31 17:13:00,2025-01-31 17:29:00,203
1141,+919306534476,Mahim,"[102, 104, 130]",2024-11-06 10:54:00,2024-11-06 11:10:00,329
1084,+918182541537,Matunga,"[102, 130, 102]",2024-11-21 08:56:00,2024-11-21 09:10:00,430
1120,+917620250075,Prabhadevi,"[102, 101, 103, 101]",2025-01-11 19:25:00,2025-01-11 19:52:00,493
1071,+918238596903,Prabhadevi,"[129, 103, 105]",2024-12-03 16:01:00,2024-12-03 16:13:00,584
1184,+919213668255,Prabhadevi,"[101, 101, 162, 104, 102]",2025-01-30 09:06:00,2025-01-30 09:31:00,763
1073,+918717799572,Matunga,"[103, 105, 102]",2024-12-16 16:35:00,2024-12-16 16:52:00,648
1059,+918132293699,Dadar East,"[130, 105, 101, 126]",2025-01-23 18:20:00,2025-01-23 18:40:00,452
1024,+917953609386,Mahim,"[103, 178, 102]",2025-01-11 22:34:00,2025-01-11 22:57:00,480
1114,+918578585522,Dadar West,"[129, 126, 127, 162, 104]",2024-10-11 13:01:00,2024-10-11 13:15:00,603
1038,+917001101137,Mahim,"[103, 126, 102]",2024-11-01 20:35:00,2024-11-01 20:54:00,465
1155,+919339071402,Prabhadevi,"[103, 128, 150]",2025-01-16 12:56:00,2025-01-16 13:10:00,414
1197,+918893212482,Prabhadevi,"[150, 102, 130, 126]",2024-11-05 15:29:00,2024-11-05 15:41:00,794
1133,+919312771540,Prabhadevi,"[101, 126]",2024-11-17 14:55:00,2024-11-17 15:15:00,325
1060,+918707719742,Dadar East,"[102, 105, 102, 105, 102]",2024-12-04 20:01:00,2024-12-04 20:12:00,700
1105,+917656288287,Parel,"[130, 101, 127, 127]",2024-11-11 18:56:00,2024-11-11 19:26:00,623
1157,+917126506754,Mahim,"[127, 150]",2024-10-18 22:59:00,2024-10-18 23:24:00,235
1140,+917386256379,Mahim,"[127, 101]",2024-12-04 14:47:00,2024-12-04 15:09:00,478
1137,+917416423131,Mahim,"[103, 103]",2024-10-12 18:12:00,2024-10-12 18:31:00,325
1161,+917947859504,Bandra,"[126, 101, 101, 104]",2024-12-13 13:46:00,2024-12-13 13:56:00,538
1067,+917752583700,Mahim,"[128, 101, 101, 105, 103]",2024-12-31 14:24:00,2024-12-31 14:48:00,802
1012,+918721170263,Dadar West,"[101, 101]",2024-11-09 13:02:00,2024-11-09 13:29:00,213
1113,+917079191888,Parel,"[101, 103]",2025-01-25 17:13:00,2025-01-25 17:41:00,210
1005,+919496666444,Mahim,"[127, 150, 105, 126]",2024-12-26 17:58:00,2024-12-26 18:10:00,522
1195,+918832805000,Dadar West,"[150, 127, 130, 178, 103]",2024-10-26 19:59:00,2024-10-26 20:21:00,712
1088,+917202231825,Parel,"[101, 148, 105, 103]",2025-01-31 08:02:00,2025-01-31 08:24:00,416
1133,+919956524461,Prabhadevi,"[103, 178]",2025-01-18 13:03:00,2025-01-18 13:25:00,185
1107,+918175996648,Prabhadevi,"[148, 130, 102]",2025-01-17 12:01:00,2025-01-17 12:23:00,428
1131,+917348946481,Prabhadevi,"[103, 104, 101]",2024-12-18 19:29:00,2024-12-18 19:49:00,391
1025,+918115886464,Matunga,"[101, 178, 162]",2025-01-29 16:37:00,2025-01-29 17:06:00,575
1139,+919426406464,Prabhadevi,"[148, 126, 103, 105, 129]",2024-10-22 09:40:00,2024-10-22 10:00:00,524
1172,+919259075740,Dadar West,"[130, 148, 103, 127, 126]",2024-12-16 14:02:00,2024-12-16 14:21:00,725
1040,+919015488387,Prabhadevi,"[129, 103, 102, 105]",2024-10-03 18:45:00,2024-10-03 19:06:00,590
1166,+919457085469,Dadar East,"[128, 102, 102]",2024-12-23 08:40:00,2024-12-23 09:09:00,274
1033,+919105578232,Parel,"[127, 129, 130, 128]",2025-01-12 18:08:00,2025-01-12 18:26:00,454
1172,+919680420749,Goregaon,"[178, 101, 178, 101]",2024-12-19 12:57:00,2024-12-19 13:14:00,597
1022,+917404417253,Prabhadevi,"[102, 148]",2024-10-01 20:41:00,2024-10-01 20:51:00,181
1072,+917399604055,Mahim,"[105, 105, 178, 101]",2024-10-15 20:36:00,2024-10-15 20:46:00,539
1128,+918972733122,Parel,"[127, 178, 101, 102, 101]",2025-01-19 10:19:00,2025-01-19 10:31:00,849
1156,+917105787243,Matunga,"[101, 101]",2025-01-05 22:10:00,2025-01-05 22:28:00,406
1179,+917441589130,Prabhadevi,"[150, 103, 128]",2025-01-16 13:42:00,2025-01-16 13:53:00,518
1008,+919216078993,Parel,"[128, 127]",2024-11-16 17:21:00,2024-11-16 17:37:00,294
1112,+917590206010,Parel,"[162, 126]",2024-12-23 09:40:00,2024-12-23 09:50:00,342
1003,+917033714780,Mahim,"[178, 102]",2024-10-27 15:02:00,2024-10-27 15:28:00,278
1066,+918274009145,Dadar East,"[101, 104, 102]",2024-11-12 11:01:00,2024-11-12 11:12:00,360
1171,+919438202947,Dadar West,"[129, 148, 101, 101, 130]",2024-12-12 11:59:00,2024-12-12 12:17:00,747
1179,+919159080935,Mahim,"[128, 150, 127, 102]",2024-10-31 08:02:00,2024-10-31 08:26:00,598
1138,+917567290274,Dadar East,"[126, 103, 105]",2024-11-02 09:38:00,2024-11-02 10:01:00,624
1058,+918917711817,Dadar East,"[150, 101]",2024-11-25 15:43:00,2024-11-25 16:08:00,401
1008,+917830816457,Mahim,"[101, 102, 101, 130]",2024-10-09 12:28:00,2024-10-09 12:47:00,377
1016,+917181115632,Matunga,"[103, 103, 103, 103]",2025-01-20 21:34:00,2025-01-20 21:55:00,461
1197,+917238050471,Dadar West,"[103, 129, 126]",2024-12-10 19:53:00,2024-12-10 20:05:00,282
1071,+919124943510,Parel,"[101, 102]",2024-11-25 16:49:00,2024-11-25 16:59:00,264
1093,+919125374413,Dadar East,"[129, 128, 127, 150, 102]",2024-11-20 09:19:00,2024-11-20 09:35:00,731
1178,+917609190283,Andheri,"[103, 103]",2024-11-17 09:19:00,2024-11-17 09:39:00,402
1018,+918925367712,Prabhadevi,"[104, 101, 127, 130, 162]",2024-10-08 17:39:00,2024-10-08 18:05:00,579
1081,+919558796102,Mahim,"[104, 103, 150, 178, 103]",2024-11-26 20:11:00,2024-11-26 20:23:00,548
1137,+917578958164,Prabhadevi,"[127, 178, 127, 162]",2024-12-12 16:46:00,2024-12-12 16:58:00,549
1118,+917149754207,Matunga,"[148, 128, 105, 126, 150]",2024-10-22 15:31:00,2024-10-22 15:51:00,924
1196,+919972393043,Dadar East,"[127, 126]",2024-10-17 21:26:00,2024-10-17 21:39:00,369
1188,+919978487684,Dadar East,"[128, 129]",2024-11-07 11:51:00,2024-11-07 12:10:00,420
1077,+919283536050,Dadar East,"[162, 126, 101, 102, 102]",2024-10-06 15:32:00,2024-10-06 15:42:00,785
1092,+918195083439,Dadar East,"[127, 101, 148, 127, 101]",2024-11-11 15:00:00,2024-11-11 15:26:00,709
1079,+919163431757,Matunga,"[103, 126, 101, 101, 103]",2024-12-25 19:43:00,2024-12-25 19:57:00,868
1025,+917271344754,Prabhadevi,"[103, 126, 127]",2024-11-23 18:11:00,2024-11-23 18:25:00,298
1167,+918827239505,Parel,"[129, 128]",2024-12-07 20:27:00,2024-12-07 20:49:00,141
1055,+918500878043,Mahim,"[148, 101, 127]",2024-10-16 14:28:00,2024-10-16 14:57:00,363
1051,+917300557292,Prabhadevi,"[126, 126, 101]",2024-10-31 18:17:00,2024-10-31 18:27:00,408
1038,+918822537796,Matunga,"[178, 130, 102, 148, 103]",2024-12-16 14:51:00,2024-12-16 15:12:00,893
1108,+919402306679,Dadar East,"[129, 126]",2025-01-12 13:46:00,2025-01-12 14:09:00,304
1052,+917700468295,Mahim,"[178, 127]",2024-10-12 09:28:00,2024-10-12 09:46:00,386
1132,+919638572764,Mahim,"[162, 103, 101, 126, 127]",2025-01-04 20:19:00,2025-01-04 20:35:00,820
1032,+917698846639,Dadar East,"[103, 103, 128]",2024-11-14 20:12:00,2024-11-14 20:30:00,378
1062,+917447313763,Dadar West,"[129, 101]",2024-12-03 12:32:00,2024-12-03 12:55:00,219
1138,+919810565746,Mahim,"[128, 101, 126, 102, 126]",2024-10-15 15:51:00,2024-10-15 16:15:00,765
1161,+918900640914,Matunga,"[129, 178, 102, 130]",2024-11-25 15:14:00,2024-11-25 15:27:00,599
1099,+918407844765,Dadar West,"[101, 102, 162]",2024-10-19 09:45:00,2024-10-19 09:58:00,302
1062,+919580961838,Dadar East,"[103, 103]",2024-10-16 11:59:00,2024-10-16 12:13:00,253
1145,+918055915620,Dadar West,"[127, 150]",2024-10-26 19:44:00,2024-10-26 20:12:00,288
1174,+917692921205,Prabhadevi,"[130, 127, 101]",2025-01-05 09:45:00,2025-01-05 09:55:00,499
1134,+919939013450,Dadar East,"[103, 102, 105, 101]",2024-11-04 10:46:00,2024-11-04 11:01:00,540
1091,+918724253721,Prabhadevi,"[102, 129]",2024-12-21 13:06:00,2024-12-21 13:20:00,398
1161,+919473564925,Parel,"[101, 129, 101, 130]",2024-10-04 10:38:00,2024-10-04 10:55:00,509
1186,+917990944542,Parel,"[126, 101, 102, 126, 101]",2024-10-05 17:46:00,2024-10-05 18:12:00,810
1105,+918363952689,Prabhadevi,"[126, 101, 101, 101, 103]",2024-10-06 13:17:00,2024-10-06 13:38:00,967
1106,+917193840670,Parel,"[129, 101]",2024-12-06 18:45:00,2024-12-06 19:00:00,286
1134,+918439134310,Parel,"[101, 126]",2024-12-22 20:06:00,2024-12-22 20:28:00,299
1092,+918558386949,Dadar East,"[103, 101, 148, 129, 101]",2024-12-31 11:38:00,2024-12-31 11:57:00,837
1076,+917640065637,Mahim,"[128, 101, 105, 104, 102]",2024-10-12 13:38:00,2024-10-12 13:51:00,667
1049,+919495328498,Thane,"[130, 102]",2025-01-26 20:56:00,2025-01-26 21:08:00,283
1072,+919790310586,Goregaon,"[162, 129, 162]",2025-01-18 17:09:00,2025-01-18 17:32:00,602
1034,+919040929089,Mahim,"[102, 101, 130, 101, 129]",2024-11-04 13:11:00,2024-11-04 13:37:00,600
1045,+917839409685,Dadar West,"[129, 127, 105]",2025-01-18 20:42:00,2025-01-18 20:54:00,473
1149,+919383556062,Dadar East,"[102, 126, 103, 103]",2024-11-06 20:01:00,2024-11-06 20:16:00,694
1104,+917745481662,Dadar West,"[102, 148, 148, 104, 126]",2025-01-12 17:28:00,2025-01-12 17:55:00,893
1129,+918926521640,Dadar West,"[103, 104, 103, 101, 103]",2024-11-04 15:55:00,2024-11-04 16:05:00,863
1019,+917783354593,Mahim,"[130, 127, 126, 126]",2024-11-27 18:01:00,2024-11-27 18:15:00,716
1028,+918477943717,Prabhadevi,"[101, 128, 102, 128, 105]",2025-01-22 21:20:00,2025-01-22 21:34:00,837
1163,+918069920001,Parel,"[103, 127]",2024-12-07 19:21:00,2024-12-07 19:47:00,423
1109,+919666250188,Dadar West,"[102, 128, 126, 127, 126]",2024-12-14 14:53:00,2024-12-14 15:20:00,703
1096,+919391267592,Dadar West,"[130, 178, 101]",2024-10-30 20:41:00,2024-10-30 21:03:00,394
1144,+918388836033,Dadar West,"[101, 101, 126]",2024-10-22 19:19:00,2024-10-22 19:47:00,406
1114,+919697671014,Prabhadevi,"[129, 127, 101, 102, 102]",2024-12-31 19:03:00,2024-12-31 19:33:00,819
1134,+919263269769,Goregaon,"[102, 128, 102]",2024-11-08 08:57:00,2024-11-08 09:09:00,557
1059,+917675046897,Matunga,"[150, 162, 126, 101]",2025-01-26 08:05:00,2025-01-26 08:16:00,551
1148,+918608482533,Parel,"[126, 101]",2024-10-09 14:40:00,2024-10-09 14:52:00,137
1151,+919868043169,Mahim,"[101, 105, 102, 101, 101]",2024-11-08 22:29:00,2024-11-08 22:58:00,903
1153,+918637667972,Mahim,"[150, 128]",2024-10-17 12:54:00,2024-10-17 13:10:00,277
1018,+917020814500,Parel,"[101, 178, 102, 104]",2024-10-19 21:00:00,2024-10-19 21:22:00,532
1181,+918981006073,Matunga,"[102, 150, 103]",2025-01-26 21:54:00,2025-01-26 22:19:00,428
1199,+918605372174,Prabhadevi,"[128, 105, 130, 162]",2024-12-26 10:49:00,2024-12-26 11:07:00,372
1044,+917405257227,Prabhadevi,"[104, 103]",2025-01-14 10:32:00,2025-01-14 10:59:00,262
1107,+918454390575,Parel,"[129, 103, 103, 105, 102]",2024-11-09 20:52:00,2024-11-09 21:06:00,729
1123,+918200924107,Parel,"[150, 129, 129]",2024-12-24 14:56:00,2024-12-24 15:10:00,504
1086,+917117079188,Parel,"[162, 127]",2025-01-31 15:25:00,2025-01-31 15:47:00,321
1051,+918628195173,Mahim,"[101, 102, 126]",2024-12-29 13:31:00,2024-12-29 13:53:00,427
1005,+918911975326,Dadar East,"[102, 103, 105]",2024-10-13 12:59:00,2024-10-13 13:11:00,470
1062,+918531976992,Prabhadevi,"[102, 127]",2025-01-10 14:48:00,2025-01-10 15:06:00,277
1055,+919114551708,Mahim,"[129, 129, 101, 127]",2024-11-27 22:01:00,2024-11-27 22:18:00,476
1095,+919091463444,Matunga,"[103, 102, 127]",2024-11-01 17:44:00,2024-11-01 18:03:00,473
1127,+918614338147,Dadar West,"[101, 102, 130, 103]",2024-12-18 12:58:00,2024-12-18 13:08:00,756
1009,+918318607652,Dadar East,"[102, 102, 103, 101]",2024-10-28 20:47:00,2024-10-28 21:06:00,808
1178,+917995025619,Matunga,"[103, 148, 105]",2024-10-14 16:10:00,2024-10-14 16:31:00,458
1144,+919025618191,Dadar West,"[103, 148, 128, 101, 150]",2025-01-06 19:50:00,2025-01-06 20:04:00,545
1011,+919313205275,Prabhadevi,"[101, 101, 127, 103, 162]",2024-11-22 18:53:00,2024-11-22 19:21:00,650
1184,+919431827958,Mahim,"[103, 105, 101]",2024-12-25 13:27:00,2024-12-25 13:56:00,548
1103,+919278164995,Dadar West,"[103, 101, 102]",2024-12-10 12:04:00,2024-12-10 12:30:00,484
1037,+918408890226,Dadar East,"[105, 126, 103, 148]",2024-11-21 10:09:00,2024-11-21 10:39:00,479
1093,+917114246042,Dadar West,"[103, 103, 103, 128]",2024-10-23 22:31:00,2024-10-23 22:58:00,525
1183,+918454741791,Mahim,"[101, 103, 127]",2025-01-18 10:24:00,2025-01-18 10:50:00,432
1140,+918159438338,Matunga,"[126, 103, 130]",2024-12-29 17:02:00,2024-12-29 17:15:00,356
1091,+919448040972,Parel,"[101, 102, 130, 101]",2025-01-27 19:17:00,2025-01-27 19:30:00,474
1126,+919386339337,Dadar West,"[105, 126, 162, 101, 102]",2024-10-03 12:18:00,2024-10-03 12:34:00,624
1020,+918569221814,Matunga,"[130, 101, 130, 129]",2024-10-10 15:45:00,2024-10-10 16:05:00,537
1184,+917728456224,Mahim,"[126, 102, 150]",2025-01-03 14:10:00,2025-01-03 14:24:00,507
1037,+919124727701,Dadar West,"[129, 103]",2025-01-06 08:52:00,2025-01-06 09:07:00,409
1024,+919203363550,Mahim,"[101, 129, 101, 103]",2024-11-17 18:36:00,2024-11-17 19:06:00,682
1191,+918827065480,Mahim,"[127, 102, 150, 127, 130]",2024-12-28 08:19:00,2024-12-28 08:39:00,681
1167,+919405230368,Mahim,"[150, 105, 104]",2025-01-06 17:01:00,2025-01-06 17:16:00,559
1058,+919644226976,Mahim,"[105, 105, 101]",2024-11-29 11:22:00,2024-11-29 11:36:00,352
1121,+919322592448,Dadar East,"[103, 128]",2025-01-10 22:38:00,2025-01-10 23:08:00,394
1032,+918056556682,Dadar West,"[128, 102, 130]",2024-12-15 08:53:00,2024-12-15 09:04:00,521
1013,+917643547228,Parel,"[148, 150]",2025-01-17 12:53:00,2025-01-17 13:16:00,329
1028,+917194405771,Dadar West,"[103, 126, 101, 102]",2024-11-14 10:31:00,2024-11-14 11:01:00,678
1126,+918956284395,Dadar East,"[127, 105, 103, 129]",2024-12-11 09:28:00,2024-12-11 09:39:00,558
1166,+918712522989,Parel,"[150, 127, 129]",2024-12-06 09:25:00,2024-12-06 09:55:00,282
1083,+918270439966,Dadar West,"[102, 103, 102, 130, 102]",2024-10-07 22:24:00,2024-10-07 22:49:00,745
1082,+918925085376,Mahim,"[150, 103, 130, 104]",2024-11-10 11:36:00,2024-11-10 11:46:00,650
1082,+919365275275,Mahim,"[150, 103]",2025-01-13 13:14:00,2025-01-13 13:36:00,226
1119,+919569433917,Dadar East,"[127, 126, 102]",2024-11-13 19:28:00,2024-11-13 19:44:00,322
1038,+918047676578,Dadar West,"[103, 103, 104, 102, 105]",2024-11-14 11:02:00,2024-11-14 11:20:00,791
1177,+919614144322,Andheri,"[127, 103, 104, 162]",2025-01-15 10:26:00,2025-01-15 10:41:00,697
1169,+919356295054,Dadar West,"[105, 101, 130]",2024-11-26 19:27:00,2024-11-26 19:57:00,548
1100,+917663115741,Prabhadevi,"[101, 129, 127, 102, 130]",2025-01-27 22:42:00,2025-01-27 23:12:00,982
1059,+919474390739,Thane,"[102, 150, 126, 103, 127]",2025-01-03 08:53:00,2025-01-03 09:13:00,519
1033,+919956179903,Parel,"[126, 126]",2025-01-19 16:58:00,2025-01-19 17:21:00,333
1040,+917190003917,Prabhadevi,"[130, 162, 178]",2024-11-21 19:12:00,2024-11-21 19:30:00,249
1029,+919242687953,Dadar East,"[105, 101, 102, 150]",2024-10-21 10:27:00,2024-10-21 10:51:00,590
