User_ID,Phone_Number,User_Location,Order_List,Order_Placed_Time,Order_Complete_Time,Order_Bill
952956,9806151901,Mira Road,"[155, 138, 121, 107, 104]",2024-10-03 14:32:00,2024-10-03 14:41:00,718
835592,9347390328,Vile Parle,"[178, 105, 122, 103]",2024-10-03 15:02:00,2024-10-03 15:07:00,624
949026,9771816298,Mira Road,"[102, 145, 131, 162, 105]",2024-10-03 17:29:00,2024-10-03 17:55:00,626
743388,9214950280,Fort,"[158, 101]",2024-10-03 20:40:00,2024-10-03 20:54:00,234
817063,9034684909,Bhayander,"[170, 120, 104]",2024-10-03 21:23:00,2024-10-03 21:39:00,619
704578,9852167969,Vasai,"[148, 182, 156, 105]",2024-10-03 22:35:00,2024-10-03 23:03:00,586
631073,9627259555,Mumbai Central,"[118, 145, 104, 158, 123, 105]",2024-10-03 23:02:00,2024-10-03 23:10:00,774
828269,9405628627,Bhayander,"[117, 104]",2024-10-03 23:12:00,2024-10-03 23:33:00,186
107730,9311728116,Lower Parel,"[121, 103]",2024-10-04 08:16:00,2024-10-04 08:27:00,381
649770,9068233658,Bhayander,"[102, 175, 172, 101]",2024-10-04 10:21:00,2024-10-04 10:50:00,722
357966,9951638976,Bhayander,"[149, 182, 128, 170, 104]",2024-10-04 11:31:00,2024-10-04 11:41:00,765
182972,9425925150,Santa Cruz,[122],2024-10-04 11:34:00,2024-10-04 11:52:00,102
346564,9780783004,Chembur,"[123, 177, 103, 144, 158, 103]",2024-10-04 16:23:00,2024-10-04 16:53:00,846
955545,9679036737,Mira Road,"[146, 122, 163, 108, 101]",2024-10-04 17:26:00,2024-10-04 17:46:00,919
283810,9563997509,Vasai,"[121, 161, 144, 135, 124, 104]",2024-10-04 17:59:00,2024-10-04 18:26:00,814
506491,9637025378,Naigaon,"[120, 120, 181, 102]",2024-10-04 19:50:00,2024-10-04 20:18:00,469
611394,9451867145,Santa Cruz,"[159, 169, 162, 175, 101]",2024-10-04 20:00:00,2024-10-04 20:22:00,436
878161,9914617061,Naigaon,"[181, 154, 124, 140, 154, 103]",2024-10-04 20:05:00,2024-10-04 20:19:00,1094
434504,9072369531,Ghatkopar,"[135, 110, 176, 124, 102]",2024-10-04 21:00:00,2024-10-04 21:18:00,826
145893,9336449542,Chembur,"[106, 149, 177, 105]",2024-10-04 23:26:00,2024-10-04 23:47:00,528
434441,9520933626,Naigaon,"[137, 140, 104]",2024-10-05 09:11:00,2024-10-05 09:40:00,656
988124,9208148645,Santa Cruz,"[134, 113, 108, 104]",2024-10-05 10:08:00,2024-10-05 10:23:00,457
835592,9149924608,Vasai,"[154, 120, 118, 123, 103]",2024-10-05 10:09:00,2024-10-05 10:30:00,778
650888,9148260131,Santa Cruz,"[152, 131, 104]",2024-10-05 12:11:00,2024-10-05 12:18:00,317
129893,9068535711,Naigaon,"[102, 150, 112]",2024-10-05 12:29:00,2024-10-05 12:46:00,414
412471,9197141352,Powai,"[169, 105]",2024-10-05 12:38:00,2024-10-05 12:44:00,271
489059,9739326541,Santa Cruz,"[101, 143, 105]",2024-10-05 13:20:00,2024-10-05 13:29:00,519
472525,9752272882,Mumbai Central,"[134, 135, 119, 151, 102]",2024-10-05 13:41:00,2024-10-05 14:10:00,451
536785,9273078203,Naigaon,"[134, 149, 132, 103, 101]",2024-10-05 14:27:00,2024-10-05 14:35:00,804
236738,9976047142,Naigaon,"[139, 133, 172, 105]",2024-10-05 14:43:00,2024-10-05 14:48:00,543
343027,9210051862,Naigaon,[167],2024-10-05 16:31:00,2024-10-05 16:50:00,198
716812,9220340535,Bhayander,"[122, 134, 101]",2024-10-05 18:37:00,2024-10-05 18:53:00,544
102514,9694259746,Ghatkopar,"[141, 167, 103]",2024-10-05 19:13:00,2024-10-05 19:43:00,501
497249,9369071844,Powai,"[133, 123, 142, 104]",2024-10-05 20:24:00,2024-10-05 20:51:00,522
767067,9359666252,Vasai,[138],2024-10-05 20:56:00,2024-10-05 21:25:00,67
107730,9758591038,Naigaon,"[167, 107, 138, 120, 104]",2024-10-05 22:26:00,2024-10-05 22:56:00,797
962444,9627934746,Ghatkopar,"[183, 104]",2024-10-05 23:38:00,2024-10-05 23:53:00,273
273412,9151578505,Colaba,"[129, 167, 159]",2024-10-06 13:11:00,2024-10-06 13:36:00,412
489059,9910898771,Fort,"[109, 108, 170, 102]",2024-10-06 13:11:00,2024-10-06 13:29:00,465
267465,9208783017,Bhayander,"[162, 173, 170, 145, 104, 104]",2024-10-06 14:20:00,2024-10-06 14:45:00,896
192518,9605405054,Bhayander,"[107, 168, 151, 178, 102]",2024-10-06 15:54:00,2024-10-06 16:18:00,909
252515,9051422948,Mira Road,"[167, 102]",2024-10-06 16:08:00,2024-10-06 16:31:00,311
761143,9054038092,Colaba,"[107, 104]",2024-10-06 18:43:00,2024-10-06 19:06:00,434
235833,9651941555,Lower Parel,"[126, 148, 132, 101]",2024-10-06 23:37:00,2024-10-06 23:50:00,552
838186,9583436667,Bhayander,"[166, 144, 101]",2024-10-07 08:01:00,2024-10-07 08:07:00,482
451170,9342607586,Mira Road,"[118, 101, 102]",2024-10-07 08:37:00,2024-10-07 08:42:00,465
509128,9688958535,Santa Cruz,"[137, 176, 110, 157, 174, 102]",2024-10-07 09:39:00,2024-10-07 09:54:00,882
132248,9574162637,Mira Road,"[116, 118, 121]",2024-10-07 10:25:00,2024-10-07 10:43:00,426
794007,9817401925,Chembur,"[132, 101]",2024-10-07 14:31:00,2024-10-07 15:01:00,351
830930,9101085362,Mira Road,"[163, 115, 101]",2024-10-07 14:53:00,2024-10-07 15:10:00,233
553121,9953949120,Naigaon,"[154, 103]",2024-10-07 19:13:00,2024-10-07 19:26:00,418
675810,9370968011,Mira Road,"[110, 130, 150, 105]",2024-10-07 20:47:00,2024-10-07 21:10:00,494
454553,9830081101,Kurla,"[115, 134, 112, 141, 104]",2024-10-07 21:49:00,2024-10-07 22:14:00,638
844475,9691674656,Vasai,"[131, 162, 105]",2024-10-07 21:51:00,2024-10-07 22:14:00,307
811946,9985348416,Naigaon,"[165, 162, 135, 135, 105]",2024-10-07 21:58:00,2024-10-07 22:13:00,746
208246,9710349304,Bhayander,"[117, 175, 165, 128]",2024-10-07 22:07:00,2024-10-07 22:12:00,486
831604,9583837136,Santa Cruz,"[154, 163, 106, 152, 103]",2024-10-07 22:32:00,2024-10-07 22:59:00,694
585343,9860359694,Chembur,"[133, 148, 116, 105, 101]",2024-10-07 23:05:00,2024-10-07 23:16:00,875
900507,9771281478,Bhayander,"[164, 134, 122]",2024-10-07 23:21:00,2024-10-07 23:44:00,466
878822,9382693157,Ghatkopar,"[170, 146, 104]",2024-10-08 08:55:00,2024-10-08 09:11:00,494
688728,9570907702,Vasai,"[147, 164, 109, 103]",2024-10-08 12:02:00,2024-10-08 12:14:00,547
408121,9083734600,Vile Parle,"[177, 105]",2024-10-08 12:22:00,2024-10-08 12:46:00,303
707340,9962444902,Vasai,"[109, 129, 122, 174, 173, 102]",2024-10-08 12:34:00,2024-10-08 12:57:00,1060
817063,9187056756,Powai,"[126, 103]",2024-10-08 15:46:00,2024-10-08 16:15:00,348
601871,9077019567,Mumbai Central,"[112, 146, 158, 105]",2024-10-08 16:48:00,2024-10-08 17:18:00,501
235833,9045332011,Powai,"[151, 120, 120, 138, 180]",2024-10-08 18:20:00,2024-10-08 18:32:00,741
828269,9979969862,Kurla,"[121, 164, 167, 126, 177, 104]",2024-10-08 19:34:00,2024-10-08 19:58:00,978
583416,9181471725,Vasai,"[141, 155, 123, 101]",2024-10-08 20:16:00,2024-10-08 20:41:00,589
706239,9683266843,Naigaon,[114],2024-10-08 21:44:00,2024-10-08 22:10:00,223
188557,9031639609,Chembur,"[112, 183, 155, 159, 151, 101]",2024-10-08 22:40:00,2024-10-08 22:52:00,924
757107,9497975393,Mira Road,"[162, 143, 133, 171, 170, 105]",2024-10-09 08:15:00,2024-10-09 08:38:00,841
461544,9681040264,Naigaon,"[137, 153, 155, 182, 161, 102]",2024-10-09 08:29:00,2024-10-09 08:47:00,1092
378872,9288227945,Vasai,"[116, 146, 101]",2024-10-09 08:57:00,2024-10-09 09:26:00,471
591000,9283496159,Vasai,"[105, 133, 104]",2024-10-09 11:18:00,2024-10-09 11:39:00,578
717396,9869987033,Kurla,"[148, 125, 138, 102]",2024-10-09 11:37:00,2024-10-09 12:00:00,574
346564,9001878086,Mira Road,"[147, 177, 117]",2024-10-09 13:04:00,2024-10-09 13:33:00,434
762444,9275232936,Mira Road,"[111, 105]",2024-10-09 13:43:00,2024-10-09 14:13:00,288
518176,9294767338,Mira Road,"[112, 126, 179, 183, 103]",2024-10-09 14:34:00,2024-10-09 14:58:00,742
281584,9784259384,Lower Parel,"[135, 102, 105]",2024-10-09 15:33:00,2024-10-09 15:55:00,495
105173,9013452438,Ghatkopar,"[109, 142, 105]",2024-10-09 19:07:00,2024-10-09 19:23:00,346
852864,9342412172,Bhayander,"[179, 128, 115, 123, 124, 105]",2024-10-09 19:48:00,2024-10-09 19:53:00,1134
569331,9470795603,Vile Parle,"[131, 174, 101, 162, 179, 105]",2024-10-09 20:16:00,2024-10-09 20:31:00,732
895497,9011728250,Mira Road,"[182, 103]",2024-10-09 20:33:00,2024-10-09 20:40:00,247
817063,9124721992,Vasai,"[141, 121, 101, 180, 101]",2024-10-09 21:05:00,2024-10-09 21:24:00,798
767067,9219572019,Naigaon,"[115, 103]",2024-10-09 21:30:00,2024-10-09 21:58:00,316
435185,9331993827,Lower Parel,"[134, 124, 133, 140, 160, 105]",2024-10-10 09:22:00,2024-10-10 09:50:00,967
461544,9819884538,Kurla,"[132, 103]",2024-10-10 10:19:00,2024-10-10 10:34:00,273
354457,9692223789,Santa Cruz,"[114, 147, 136, 107, 101]",2024-10-10 12:29:00,2024-10-10 12:40:00,611
974198,9706693025,Mira Road,"[108, 174, 119, 140, 101]",2024-10-10 13:13:00,2024-10-10 13:37:00,695
294971,9889874213,Chembur,"[159, 173, 104]",2024-10-10 16:19:00,2024-10-10 16:45:00,297
552558,9296968582,Vasai,"[120, 157, 104]",2024-10-10 17:32:00,2024-10-10 17:39:00,479
649770,9458587502,Mira Road,"[158, 151, 116, 101]",2024-10-10 23:22:00,2024-10-10 23:52:00,575
421007,9366154568,Naigaon,"[131, 175, 183, 151]",2024-10-10 23:26:00,2024-10-10 23:56:00,606
920167,9748839552,Mira Road,"[176, 104]",2024-10-11 08:29:00,2024-10-11 08:56:00,168
878161,9356198856,Fort,"[142, 180, 154]",2024-10-11 08:57:00,2024-10-11 09:27:00,587
650532,9836988920,Mira Road,"[113, 173, 133, 182, 145, 104]",2024-10-11 11:39:00,2024-10-11 11:49:00,980
790127,9070642408,Vile Parle,"[126, 150]",2024-10-11 14:15:00,2024-10-11 14:37:00,223
394861,9284330384,Vasai,"[123, 119, 121, 153, 141]",2024-10-11 14:50:00,2024-10-11 15:10:00,947
444712,9712519504,Lower Parel,"[127, 144, 130, 153, 181, 102]",2024-10-11 14:59:00,2024-10-11 15:17:00,914
463669,9932489898,Fort,"[133, 142, 138, 144]",2024-10-11 16:21:00,2024-10-11 16:45:00,554
535386,9558555102,Colaba,"[176, 168, 146, 121, 146]",2024-10-11 17:03:00,2024-10-11 17:27:00,713
602797,9612396865,Lower Parel,"[120, 157, 105, 102, 170, 104]",2024-10-11 17:18:00,2024-10-11 17:39:00,974
764431,9246628863,Mumbai Central,"[165, 128, 170, 110]",2024-10-11 17:53:00,2024-10-11 18:08:00,673
892928,9116301401,Lower Parel,"[128, 158, 140, 104]",2024-10-11 19:05:00,2024-10-11 19:24:00,850
260227,9385342737,Powai,"[135, 104]",2024-10-11 19:44:00,2024-10-11 20:00:00,223
296689,9671485364,Santa Cruz,"[150, 131, 102]",2024-10-11 20:02:00,2024-10-11 20:16:00,417
441499,9310388891,Powai,"[122, 140, 104, 102]",2024-10-11 21:20:00,2024-10-11 21:30:00,534
670203,9353553729,Naigaon,"[128, 102]",2024-10-11 21:27:00,2024-10-11 21:38:00,325
730371,9624318536,Colaba,"[128, 183, 165, 105]",2024-10-11 23:27:00,2024-10-11 23:33:00,548
260227,9598888476,Mira Road,"[133, 107, 102]",2024-10-11 23:56:00,2024-10-12 00:18:00,421
182972,9724895460,Mira Road,"[172, 139, 110, 128, 157]",2024-10-12 09:09:00,2024-10-12 09:29:00,571
233726,9608999903,Bhayander,"[176, 101]",2024-10-12 09:11:00,2024-10-12 09:26:00,314
326916,9051428840,Mumbai Central,"[116, 158, 177, 104, 154, 105]",2024-10-12 12:44:00,2024-10-12 13:06:00,937
706546,9467476899,Lower Parel,"[135, 105]",2024-10-12 13:25:00,2024-10-12 13:51:00,280
648156,9403727039,Bhayander,"[145, 182, 124, 152, 105]",2024-10-12 13:42:00,2024-10-12 13:50:00,702
955545,9895144716,Lower Parel,"[164, 116, 179, 103]",2024-10-12 13:49:00,2024-10-12 14:07:00,490
887852,9565553460,Bhayander,"[166, 141, 105]",2024-10-12 13:53:00,2024-10-12 14:12:00,495
203550,9954851129,Bhayander,"[151, 159, 169, 123, 142, 104]",2024-10-12 14:02:00,2024-10-12 14:08:00,1002
558903,9643377383,Fort,"[127, 137, 170, 119, 134, 104]",2024-10-12 14:04:00,2024-10-12 14:14:00,1076
208246,9858425942,Chembur,"[170, 176, 154, 137, 128, 105]",2024-10-12 14:37:00,2024-10-12 14:53:00,818
316087,9142428582,Powai,"[126, 101, 104]",2024-10-12 14:41:00,2024-10-12 15:00:00,547
692932,9425640870,Bhayander,[131],2024-10-12 15:19:00,2024-10-12 15:39:00,131
320227,9855221992,Kurla,"[182, 142, 109, 103]",2024-10-12 18:36:00,2024-10-12 18:41:00,760
697904,9716272514,Vasai,"[148, 127, 183, 135, 140, 101]",2024-10-12 19:12:00,2024-10-12 19:33:00,825
810896,9199970331,Vasai,"[145, 127, 137, 182, 103]",2024-10-12 19:25:00,2024-10-12 19:32:00,724
432350,9743445241,Bhayander,"[162, 166, 105]",2024-10-12 19:30:00,2024-10-12 19:56:00,243
109483,9608538102,Santa Cruz,"[105, 176, 171, 114]",2024-10-12 19:53:00,2024-10-12 20:15:00,593
729834,9837319524,Mumbai Central,"[143, 126, 105]",2024-10-13 09:17:00,2024-10-13 09:47:00,671
954508,9805949824,Vasai,"[124, 132]",2024-10-13 10:00:00,2024-10-13 10:25:00,122
579068,9219360249,Mira Road,"[109, 179, 103]",2024-10-13 10:11:00,2024-10-13 10:33:00,512
299388,9175084829,Naigaon,"[107, 151, 162, 125, 142, 105]",2024-10-13 10:26:00,2024-10-13 10:42:00,953
621524,9144378443,Naigaon,"[158, 106, 104]",2024-10-13 10:54:00,2024-10-13 11:04:00,295
611394,9437876264,Vasai,"[157, 110, 107]",2024-10-13 12:03:00,2024-10-13 12:08:00,477
517386,9962630205,Lower Parel,"[113, 142, 113, 105]",2024-10-13 12:36:00,2024-10-13 12:51:00,401
435185,9916004972,Santa Cruz,"[142, 102, 175, 139, 152]",2024-10-13 12:50:00,2024-10-13 13:16:00,926
129790,9056177210,Lower Parel,"[180, 127, 127, 160, 175]",2024-10-13 15:02:00,2024-10-13 15:08:00,692
511684,9072303144,Vasai,"[144, 102]",2024-10-13 17:55:00,2024-10-13 18:24:00,277
918703,9906876885,Mira Road,"[161, 102]",2024-10-13 19:42:00,2024-10-13 19:51:00,382
451170,9813907989,Santa Cruz,"[137, 105]",2024-10-13 20:55:00,2024-10-13 21:07:00,320
955545,9549162469,Lower Parel,"[154, 105]",2024-10-13 21:34:00,2024-10-13 21:39:00,404
454048,9704653063,Bhayander,"[142, 105]",2024-10-13 21:42:00,2024-10-13 22:01:00,433
399971,9085624724,Bhayander,"[122, 177, 166, 103]",2024-10-14 08:49:00,2024-10-14 08:55:00,754
251155,9706553422,Bhayander,"[103, 101]",2024-10-14 10:01:00,2024-10-14 10:07:00,296
296689,9127157411,Mira Road,"[135, 121, 167, 183, 181, 105]",2024-10-14 10:40:00,2024-10-14 11:04:00,833
551084,9303011576,Chembur,"[152, 102]",2024-10-14 11:15:00,2024-10-14 11:20:00,237
835592,9252699680,Naigaon,"[148, 159, 105]",2024-10-14 12:59:00,2024-10-14 13:25:00,534
354457,9309418650,Mira Road,"[154, 181, 105]",2024-10-14 16:41:00,2024-10-14 16:58:00,382
829830,9247849159,Vasai,"[170, 103]",2024-10-14 16:54:00,2024-10-14 17:17:00,198
867337,9241031489,Colaba,"[179, 179, 101]",2024-10-14 17:39:00,2024-10-14 18:05:00,573
646861,9148415834,Mumbai Central,"[128, 101]",2024-10-14 18:44:00,2024-10-14 19:03:00,186
159649,9804282738,Bhayander,"[142, 175, 101, 166, 101]",2024-10-14 19:51:00,2024-10-14 20:14:00,785
120282,9841487037,Mumbai Central,"[140, 169, 117, 129, 150]",2024-10-14 22:56:00,2024-10-14 23:15:00,973
852653,9491527979,Lower Parel,"[135, 122]",2024-10-14 23:30:00,2024-10-14 23:57:00,230
170319,9191910974,Colaba,"[157, 177, 119, 153]",2024-10-15 08:08:00,2024-10-15 08:33:00,547
704085,9078578927,Vile Parle,"[160, 101]",2024-10-15 09:10:00,2024-10-15 09:35:00,426
949026,9901162259,Vasai,"[112, 148, 114, 150, 104]",2024-10-15 12:59:00,2024-10-15 13:21:00,894
602292,9415361522,Naigaon,"[158, 112, 104]",2024-10-15 14:25:00,2024-10-15 14:32:00,538
961782,9897949481,Naigaon,"[165, 141, 162, 104]",2024-10-15 15:13:00,2024-10-15 15:23:00,682
184633,9359561143,Lower Parel,"[136, 121, 107, 102]",2024-10-15 15:26:00,2024-10-15 15:34:00,686
421007,9862893751,Santa Cruz,"[125, 170, 156, 162, 103]",2024-10-15 16:18:00,2024-10-15 16:36:00,810
421724,9406246592,Santa Cruz,"[141, 147, 156]",2024-10-16 09:33:00,2024-10-16 09:59:00,372
984581,9468524149,Bhayander,"[169, 171, 145, 129, 101]",2024-10-16 09:37:00,2024-10-16 09:50:00,558
697626,9398994148,Mumbai Central,"[168, 101]",2024-10-16 10:57:00,2024-10-16 11:13:00,219
421007,9771665740,Naigaon,[147],2024-10-16 11:47:00,2024-10-16 12:16:00,188
829673,9924252052,Bhayander,"[146, 102]",2024-10-16 12:37:00,2024-10-16 12:49:00,187
704101,9511002756,Chembur,"[178, 107, 154, 101]",2024-10-16 14:59:00,2024-10-16 15:28:00,545
611394,9139843822,Mira Road,"[150, 149, 144, 104]",2024-10-16 15:09:00,2024-10-16 15:21:00,284
471624,9825098927,Naigaon,"[144, 132]",2024-10-16 16:00:00,2024-10-16 16:23:00,293
720203,9075163932,Mira Road,"[131, 183, 105]",2024-10-16 16:02:00,2024-10-16 16:12:00,350
757107,9148833204,Mira Road,"[101, 113, 104, 104]",2024-10-16 17:03:00,2024-10-16 17:11:00,608
939481,9129506923,Vile Parle,"[101, 129, 182, 102]",2024-10-16 18:22:00,2024-10-16 18:43:00,500
658607,9232544116,Mira Road,"[161, 139]",2024-10-16 18:30:00,2024-10-16 18:41:00,367
326564,9965437204,Santa Cruz,"[151, 102]",2024-10-16 18:44:00,2024-10-16 19:06:00,314
588914,9814630126,Naigaon,"[118, 110, 111, 114, 105]",2024-10-16 22:28:00,2024-10-16 22:55:00,845
675810,9412511124,Fort,"[139, 160, 104]",2024-10-16 23:14:00,2024-10-16 23:21:00,545
432350,9022711687,Ghatkopar,"[133, 145, 131, 101]",2024-10-17 10:02:00,2024-10-17 10:30:00,686
917511,9918314824,Vasai,"[169, 150, 171, 103, 103]",2024-10-17 11:02:00,2024-10-17 11:26:00,700
326558,9002818308,Naigaon,"[128, 172]",2024-10-17 12:36:00,2024-10-17 12:52:00,306
355552,9939740868,Naigaon,"[163, 120, 154, 109, 103]",2024-10-17 13:05:00,2024-10-17 13:21:00,967
967968,9096529564,Colaba,"[146, 163]",2024-10-17 13:17:00,2024-10-17 13:43:00,339
988073,9179741063,Naigaon,"[138, 107]",2024-10-17 15:33:00,2024-10-17 15:56:00,439
416085,9766750645,Fort,"[129, 119, 149, 104]",2024-10-17 16:47:00,2024-10-17 17:14:00,470
432350,9278120685,Naigaon,"[137, 172, 103]",2024-10-17 17:23:00,2024-10-17 17:52:00,389
319192,9169067769,Vile Parle,"[146, 104]",2024-10-17 18:37:00,2024-10-17 18:42:00,244
582011,9189251802,Vasai,[124],2024-10-17 19:33:00,2024-10-17 19:56:00,54
339086,9802557453,Vile Parle,"[132, 133, 173, 141, 103]",2024-10-17 19:38:00,2024-10-17 19:43:00,743
491448,9660151821,Mira Road,"[117, 164, 105]",2024-10-17 20:45:00,2024-10-17 20:53:00,501
988073,9156711352,Santa Cruz,"[151, 103]",2024-10-17 20:57:00,2024-10-17 21:19:00,146
316087,9170430813,Bhayander,"[154, 169, 102]",2024-10-17 21:57:00,2024-10-17 22:05:00,456
472540,9364021593,Naigaon,"[165, 105]",2024-10-17 23:37:00,2024-10-17 23:59:00,387
458756,9323786518,Vasai,"[134, 157, 135, 152, 101]",2024-10-18 08:00:00,2024-10-18 08:28:00,764
410277,9489979932,Mira Road,"[102, 145, 134, 147, 173, 105]",2024-10-18 08:30:00,2024-10-18 08:56:00,822
395868,9585201792,Vasai,"[159, 121, 172, 118, 136, 102]",2024-10-18 08:31:00,2024-10-18 08:47:00,903
494178,9367968386,Bhayander,"[119, 168, 166, 154, 102]",2024-10-18 09:32:00,2024-10-18 09:37:00,772
173506,9008805724,Bhayander,[134],2024-10-18 09:46:00,2024-10-18 10:03:00,203
396950,9710174838,Vasai,"[178, 125, 151, 102]",2024-10-18 10:05:00,2024-10-18 10:13:00,544
467062,9465079338,Vasai,"[146, 106, 179, 104]",2024-10-18 12:06:00,2024-10-18 12:22:00,688
888243,9913672566,Chembur,[152],2024-10-18 12:36:00,2024-10-18 13:01:00,50
836738,9060910500,Vasai,[136],2024-10-18 12:36:00,2024-10-18 13:02:00,79
687343,9769928462,Naigaon,"[127, 107, 128, 105]",2024-10-18 12:54:00,2024-10-18 13:04:00,744
692932,9421685852,Bhayander,"[171, 141, 128]",2024-10-18 13:07:00,2024-10-18 13:20:00,459
130297,9305103067,Lower Parel,"[115, 163, 139, 182, 107]",2024-10-18 14:56:00,2024-10-18 15:18:00,985
633963,9009126363,Kurla,"[105, 121, 116]",2024-10-18 16:47:00,2024-10-18 17:15:00,450
545737,9532804044,Vasai,"[104, 165, 157, 105]",2024-10-18 17:18:00,2024-10-18 17:29:00,647
436958,9717615461,Naigaon,"[172, 130, 134, 103]",2024-10-18 18:42:00,2024-10-18 18:56:00,529
819145,9066513118,Vile Parle,"[175, 158, 135, 102]",2024-10-18 21:42:00,2024-10-18 22:02:00,661
221910,9186002207,Vile Parle,"[182, 137, 116, 104]",2024-10-18 21:49:00,2024-10-18 22:06:00,501
681955,9570442180,Vile Parle,"[145, 103]",2024-10-18 23:16:00,2024-10-18 23:29:00,232
264986,9159750611,Bhayander,"[122, 127, 183, 102, 101]",2024-10-18 23:21:00,2024-10-18 23:28:00,695
434504,9779183778,Vasai,"[106, 124, 115, 168, 121, 102]",2024-10-19 08:08:00,2024-10-19 08:23:00,793
755048,9567212149,Naigaon,"[116, 153]",2024-10-19 09:30:00,2024-10-19 09:55:00,349
936902,9120722008,Vasai,"[176, 103, 130, 111, 103]",2024-10-19 09:44:00,2024-10-19 10:14:00,583
681144,9738227997,Bhayander,"[114, 114, 173, 134, 119, 102]",2024-10-19 11:20:00,2024-10-19 11:39:00,1067
424387,9322782837,Naigaon,"[162, 104]",2024-10-19 11:49:00,2024-10-19 12:19:00,207
