User_ID,Phone_Number,User_Location,Order_List,Order_Placed_Time,Order_Complete_Time,Order_Bill
1443,+917536099597,Vasai,"[127, 127, 102]",2025-01-26 06:05:44.239623,2025-01-26 06:24:44.239623,190
1468,+917441216063,Borivali,"[128, 105, 102, 101]",2024-11-09 11:45:44.239623,2024-11-09 11:57:44.239623,280
1334,+917084933095,Vasai,"[126, 103, 104, 109, 105]",2024-11-07 09:27:44.239623,2024-11-07 09:45:44.239623,387
1265,+919824027361,Vasai,"[112, 101, 104, 128]",2024-12-23 14:47:44.239623,2024-12-23 15:11:44.239623,370
1270,+918155306171,Virar,"[128, 119, 128, 126, 104]",2025-01-18 02:28:44.239623,2025-01-18 02:43:44.239623,375
1203,+919466321857,Borivali,"[104, 127]",2024-12-31 05:21:44.239623,2024-12-31 05:57:44.239623,160
1351,+918218692404,Vasai,"[127, 101]",2024-11-10 16:51:44.239623,2024-11-10 17:21:44.239623,110
1331,+919971062162,Nallasopara,"[127, 105, 101, 129]",2024-11-29 08:09:44.239623,2024-11-29 08:25:44.239623,210
1115,+918647690635,Virar,[105],2024-11-30 10:49:44.239623,2024-11-30 11:09:44.239623,80
1084,+919538323063,Virar,[103],2024-12-20 11:25:44.239623,2024-12-20 11:45:44.239623,90
1259,+917896964152,Virar,"[126, 113, 126, 101]",2025-01-12 16:25:44.239623,2025-01-12 16:39:44.239623,207
1184,+918553689267,Andheri,[127],2025-01-20 17:36:44.239623,2025-01-20 17:46:44.239623,60
1259,+917459402967,Nallasopara,[110],2024-12-06 22:20:44.239623,2024-12-06 22:50:44.239623,137
1192,+919525169831,Dadar,"[131, 102]",2025-01-27 23:38:44.239623,2025-01-27 23:57:44.239623,110
1150,+919582401978,Virar,"[110, 116, 114, 101, 101]",2024-11-30 12:58:44.239623,2024-11-30 13:38:44.239623,376
1217,+917194133961,Vasai,[119],2024-11-25 07:48:44.239623,2024-11-25 07:58:44.239623,50
1158,+918987053104,Vasai,[105],2024-11-19 19:07:44.239623,2024-11-19 19:21:44.239623,80
1365,+918978525150,Nallasopara,[112],2024-11-22 11:04:44.239623,2024-11-22 11:44:44.239623,74
1305,+919404164132,Malad,[101],2024-12-07 00:54:44.239623,2024-12-07 01:04:44.239623,50
1101,+919767968100,Vasai,"[113, 105]",2024-11-10 19:53:44.239623,2024-11-10 20:10:44.239623,218
1430,+917110292920,Vasai,"[118, 101, 131]",2024-12-08 16:26:44.239623,2024-12-08 16:57:44.239623,234
1070,+917421591296,Virar,"[115, 126]",2024-12-09 07:41:44.239623,2024-12-09 08:14:44.239623,115
1074,+918766561692,Borivali,"[131, 128, 101]",2024-12-21 09:15:44.239623,2024-12-21 09:36:44.239623,170
1395,+919448116508,Andheri,"[117, 102]",2024-12-02 08:03:44.239623,2024-12-02 08:41:44.239623,196
1275,+919483425398,Vasai,"[104, 111, 104, 101, 117]",2024-11-21 13:08:44.239623,2024-11-21 13:45:44.239623,361
1087,+918882958471,Dadar,"[101, 106, 101, 126]",2025-01-01 08:44:44.239623,2025-01-01 09:00:44.239623,255
1146,+917840239360,Dadar,"[101, 126, 104, 128, 106]",2024-11-24 07:04:44.239623,2024-11-24 07:14:44.239623,345
1054,+918681235616,Dadar,"[102, 106]",2024-11-27 18:57:44.239623,2024-11-27 19:24:44.239623,198
1241,+918441722039,Andheri,"[101, 101, 101, 102, 129]",2024-11-14 16:55:44.239623,2024-11-14 17:12:44.239623,240
1376,+918953038665,Nallasopara,"[128, 130, 127]",2024-12-11 10:39:44.239623,2024-12-11 10:53:44.239623,170
1278,+917041446551,Vasai,[106],2024-12-13 21:59:44.239623,2024-12-13 22:38:44.239623,83
1426,+919128225169,Nallasopara,"[104, 103, 101]",2025-01-17 11:18:44.239623,2025-01-17 11:36:44.239623,240
1147,+919121802536,Vasai,"[126, 110, 118, 113, 128]",2024-12-05 23:07:44.239623,2024-12-05 23:39:44.239623,317
1270,+918525468148,Virar,"[105, 102]",2024-12-24 05:43:44.239623,2024-12-24 06:01:44.239623,150
1003,+917096370165,Virar,"[117, 128, 104, 128]",2025-01-30 13:55:44.239623,2025-01-30 14:15:44.239623,309
1031,+918245961271,Nallasopara,"[101, 128, 101]",2024-11-27 13:55:44.239623,2024-11-27 14:13:44.239623,180
1009,+918764696954,Vasai,"[117, 102, 117, 105]",2024-11-25 06:54:44.239623,2024-11-25 07:22:44.239623,348
1370,+918346320988,Vasai,"[129, 115, 112, 116]",2024-12-04 10:29:44.239623,2024-12-04 11:01:44.239623,315
1473,+919683638690,Vasai,"[128, 107, 127, 128]",2025-01-16 20:07:44.239623,2025-01-16 20:44:44.239623,329
1263,+918519463238,Andheri,"[130, 126, 101]",2024-11-28 19:50:44.239623,2024-11-28 20:21:44.239623,120
1046,+919776386166,Andheri,"[101, 105]",2024-12-02 19:52:44.239623,2024-12-02 20:22:44.239623,130
1424,+919790457228,Nallasopara,"[104, 106, 101, 104]",2024-11-28 11:02:44.239623,2024-11-28 11:17:44.239623,326
1469,+917312359519,Vasai,[101],2024-12-11 19:29:44.239623,2024-12-11 19:45:44.239623,50
1110,+919887194023,Nallasopara,[102],2024-11-21 06:08:44.239623,2024-11-21 06:30:44.239623,70
1121,+919804949267,Vasai,"[117, 105, 101]",2024-12-18 01:24:44.239623,2024-12-18 02:03:44.239623,191
1174,+918507625601,Dadar,"[116, 102, 103, 103]",2024-11-20 00:43:44.239623,2024-11-20 01:06:44.239623,291
1233,+917813859965,Vasai,"[109, 103, 101, 129, 101]",2025-01-10 21:26:44.239623,2025-01-10 21:42:44.239623,309
1124,+918355137458,Nallasopara,"[117, 101, 102, 126]",2024-12-09 14:04:44.239623,2024-12-09 14:43:44.239623,190
1128,+918011543068,Nallasopara,"[102, 101, 103, 128, 119]",2024-11-19 17:07:44.239623,2024-11-19 17:36:44.239623,432
1043,+917382248353,Dadar,"[126, 117, 105]",2024-11-29 06:39:44.239623,2024-11-29 07:11:44.239623,186
1339,+919498550935,Nallasopara,"[101, 127]",2024-12-26 13:54:44.239623,2024-12-26 14:32:44.239623,110
1467,+917672548658,Dadar,[117],2024-12-07 07:12:44.239623,2024-12-07 07:40:44.239623,69
1302,+917816673837,Andheri,"[101, 127, 126, 128, 107]",2025-01-11 16:34:44.239623,2025-01-11 17:00:44.239623,335
1190,+917028355317,Vasai,"[103, 118, 103]",2024-12-31 20:51:44.239623,2024-12-31 21:16:44.239623,282
1228,+919253521154,Andheri,"[116, 102, 102]",2025-01-20 08:11:44.239623,2025-01-20 08:50:44.239623,176
1137,+919889163961,Dadar,[129],2024-11-20 11:10:44.239623,2024-11-20 11:35:44.239623,20
1380,+918908514186,Vasai,"[101, 107, 101, 115, 101]",2024-11-09 18:01:44.239623,2024-11-09 18:23:44.239623,305
1437,+919071174369,Vasai,"[101, 127, 109, 105]",2024-12-16 23:58:44.239623,2024-12-17 00:21:44.239623,267
1264,+919781542772,Nallasopara,"[128, 111, 101, 128, 104]",2024-11-25 18:24:44.239623,2024-11-25 18:57:44.239623,412
1072,+919831363834,Vasai,"[103, 104, 126]",2025-01-20 19:01:44.239623,2025-01-20 19:33:44.239623,230
1173,+917567402256,Dadar,[101],2024-11-09 22:02:44.239623,2024-11-09 22:40:44.239623,50
1073,+919812039933,Virar,"[101, 128, 126, 101]",2024-11-30 01:33:44.239623,2024-11-30 01:44:44.239623,220
1133,+918548163567,Nallasopara,"[102, 126, 103]",2024-12-04 04:54:44.239623,2024-12-04 05:22:44.239623,200
1391,+918141187653,Vasai,[116],2024-11-20 03:07:44.239623,2024-11-20 03:25:44.239623,113
1010,+919051241416,Virar,"[131, 126, 118]",2024-11-21 20:34:44.239623,2024-11-21 21:03:44.239623,176
1260,+919489186118,Vasai,"[103, 101, 103]",2024-12-19 10:57:44.239623,2024-12-19 11:33:44.239623,230
1289,+918234379115,Dadar,[117],2025-01-23 09:30:44.239623,2025-01-23 10:00:44.239623,146
1444,+917054471898,Virar,"[108, 118, 127, 129, 128]",2024-11-05 12:45:44.239623,2024-11-05 13:06:44.239623,405
1099,+918415709377,Nallasopara,"[128, 126, 106, 101, 130]",2024-12-07 02:05:44.239623,2024-12-07 02:22:44.239623,272
1163,+918755178265,Vasai,[126],2024-11-24 20:29:44.239623,2024-11-24 20:55:44.239623,40
1497,+917357354348,Vasai,"[103, 104, 108, 101]",2024-11-17 06:53:44.239623,2024-11-17 07:19:44.239623,272
1333,+919201300256,Nallasopara,"[126, 110, 126]",2025-01-04 18:26:44.239623,2025-01-04 19:05:44.239623,144
1161,+917893058044,Vasai,"[101, 131, 103]",2024-12-01 17:39:44.239623,2024-12-01 18:01:44.239623,180
1317,+917806096237,Nallasopara,"[101, 101, 128]",2024-11-18 12:09:44.239623,2024-11-18 12:25:44.239623,180
1102,+918196782198,Andheri,"[113, 104]",2024-12-31 05:49:44.239623,2024-12-31 06:07:44.239623,166
1090,+918681691624,Nallasopara,"[101, 101]",2024-11-16 14:39:44.239623,2024-11-16 15:07:44.239623,100
1454,+917916658307,Virar,"[130, 101]",2025-01-10 12:40:44.239623,2025-01-10 13:07:44.239623,80
1243,+917661338032,Vasai,"[101, 108, 111, 127, 112]",2025-01-22 07:16:44.239623,2025-01-22 07:37:44.239623,387
1289,+917629906320,Andheri,[126],2024-11-20 10:56:44.239623,2024-11-20 11:18:44.239623,40
1021,+918250299444,Andheri,"[126, 107]",2024-11-27 12:11:44.239623,2024-11-27 12:34:44.239623,171
1385,+917158564256,Vasai,"[131, 126, 118]",2024-12-16 19:10:44.239623,2024-12-16 19:35:44.239623,225
1204,+917876330930,Vasai,"[101, 114, 126]",2025-01-26 22:07:44.239623,2025-01-26 22:26:44.239623,203
1493,+917510083310,Virar,[130],2025-01-11 06:37:44.239623,2025-01-11 06:59:44.239623,30
1068,+918272226481,Dadar,"[101, 119, 101, 108, 128]",2024-11-04 14:23:44.239623,2024-11-04 14:35:44.239623,374
1453,+917320860675,Virar,"[101, 102, 112, 101]",2024-11-08 09:17:44.239623,2024-11-08 09:57:44.239623,295
1155,+918557650598,Vasai,"[105, 102, 101, 101, 105]",2024-12-23 00:20:44.239623,2024-12-23 00:51:44.239623,330
1067,+919283302676,Nallasopara,"[103, 105, 104, 102, 119]",2025-01-24 14:48:44.239623,2025-01-24 15:14:44.239623,438
1370,+919121014194,Dadar,"[114, 105]",2024-12-28 21:40:44.239623,2024-12-28 22:17:44.239623,222
1347,+917670962281,Vasai,"[101, 102, 126]",2024-12-24 18:55:44.239623,2024-12-24 19:08:44.239623,160
1078,+919383223547,Vasai,"[103, 126, 105, 109]",2024-12-18 15:17:44.239623,2024-12-18 15:46:44.239623,256
1456,+918114422896,Virar,"[112, 101, 101, 126]",2024-11-22 15:58:44.239623,2024-11-22 16:16:44.239623,231
1031,+918857616035,Nallasopara,"[106, 103]",2024-12-10 07:12:44.239623,2024-12-10 07:52:44.239623,223
1340,+917616859531,Andheri,"[101, 106, 102]",2024-12-24 17:29:44.239623,2024-12-24 17:48:44.239623,266
1182,+917692502370,Vasai,[128],2024-12-10 12:13:44.239623,2024-12-10 12:42:44.239623,80
1431,+918574112116,Virar,"[128, 118, 104, 130, 101]",2025-01-17 07:43:44.239623,2025-01-17 08:06:44.239623,388
1437,+918021195133,Vasai,"[102, 105]",2024-12-29 04:14:44.239623,2024-12-29 04:48:44.239623,150
1255,+918326210218,Virar,[105],2025-01-26 13:52:44.239623,2025-01-26 14:21:44.239623,80
1266,+919899841044,Andheri,"[105, 113, 101, 101, 113]",2024-12-16 05:37:44.239623,2024-12-16 06:16:44.239623,414
1093,+919879464586,Virar,"[131, 105, 102, 105]",2024-12-26 19:18:44.239623,2024-12-26 19:40:44.239623,270
1144,+918186934265,Vasai,"[105, 127, 129, 127, 114]",2025-01-01 08:48:44.239623,2025-01-01 09:11:44.239623,287
1428,+919000160864,Vasai,"[104, 101, 102, 130]",2024-12-09 16:30:44.239623,2024-12-09 16:53:44.239623,250
1116,+919212245499,Virar,"[101, 126, 104, 126, 101]",2024-11-11 07:29:44.239623,2024-11-11 07:58:44.239623,280
1232,+918940471141,Virar,"[129, 126, 106, 101]",2024-11-10 10:40:44.239623,2024-11-10 11:14:44.239623,259
1468,+918470623303,Virar,[101],2025-01-25 14:15:44.239623,2025-01-25 14:31:44.239623,50
1339,+918232905827,Vasai,[130],2024-12-08 17:51:44.239623,2024-12-08 18:22:44.239623,30
1432,+917685648974,Malad,"[127, 101, 105, 103]",2025-01-26 20:39:44.239623,2025-01-26 20:50:44.239623,280
1190,+918529594848,Vasai,[108],2025-01-13 00:12:44.239623,2025-01-13 00:47:44.239623,116
1407,+918315409852,Nallasopara,[128],2024-11-25 16:46:44.239623,2024-11-25 16:57:44.239623,80
1218,+917351922025,Borivali,"[102, 102, 131, 111, 103]",2025-01-11 15:44:44.239623,2025-01-11 16:24:44.239623,303
1434,+918869478405,Vasai,"[103, 102, 129, 101, 101]",2024-11-11 17:19:44.239623,2024-11-11 17:48:44.239623,280
1313,+919178173226,Nallasopara,"[104, 101, 101, 128, 126]",2025-01-27 05:12:44.239623,2025-01-27 05:34:44.239623,320
1108,+918189748493,Nallasopara,"[106, 110, 116, 102]",2025-01-08 14:51:44.239623,2025-01-08 15:08:44.239623,313
1042,+918996459362,Vasai,"[103, 130, 128, 109]",2024-11-17 09:45:44.239623,2024-11-17 09:58:44.239623,309
1231,+919019614599,Dadar,[107],2024-11-07 13:03:44.239623,2024-11-07 13:19:44.239623,41
1497,+919058654883,Virar,"[106, 116, 102, 128]",2024-12-31 15:26:44.239623,2024-12-31 16:02:44.239623,369
1476,+918306795466,Vasai,"[103, 101, 127, 102, 108]",2024-11-29 20:53:44.239623,2024-11-29 21:28:44.239623,382
1219,+917580871296,Vasai,"[103, 105]",2025-01-04 13:31:44.239623,2025-01-04 13:45:44.239623,170
1361,+918385375914,Malad,"[106, 104, 126, 101, 110]",2025-01-03 13:55:44.239623,2025-01-03 14:07:44.239623,336
1450,+917545876519,Vasai,"[105, 127, 115]",2024-12-21 07:55:44.239623,2024-12-21 08:21:44.239623,173
1385,+918356922330,Vasai,[128],2024-11-24 03:11:44.239623,2024-11-24 03:40:44.239623,80
1141,+919606952140,Vasai,"[128, 106, 102, 101, 107]",2024-11-28 06:04:44.239623,2024-11-28 06:19:44.239623,389
1325,+919649778625,Vasai,[127],2025-01-08 02:20:44.239623,2025-01-08 02:37:44.239623,60
1064,+918725396898,Borivali,"[107, 108, 105, 108, 101]",2024-12-28 23:32:44.239623,2024-12-29 00:10:44.239623,468
1263,+917330944319,Nallasopara,"[102, 104, 126]",2024-11-08 06:54:44.239623,2024-11-08 07:11:44.239623,210
1042,+917521963178,Virar,"[106, 101, 102]",2025-02-02 04:07:44.239623,2025-02-02 04:35:44.239623,223
1131,+918222319557,Vasai,"[111, 102]",2024-12-03 22:35:44.239623,2024-12-03 22:52:44.239623,183
1180,+917608035727,Nallasopara,"[101, 103]",2024-12-08 22:40:44.239623,2024-12-08 22:57:44.239623,140
1305,+918857297640,Vasai,"[115, 126, 101]",2024-12-19 18:55:44.239623,2024-12-19 19:15:44.239623,208
1056,+919535141307,Vasai,"[128, 101, 115, 113, 128]",2024-11-13 23:14:44.239623,2024-11-13 23:51:44.239623,306
1165,+918725348821,Virar,"[127, 126, 105, 101, 101]",2024-11-18 07:24:44.239623,2024-11-18 07:51:44.239623,280
1104,+919115002766,Vasai,"[107, 113, 112, 111]",2024-11-28 11:08:44.239623,2024-11-28 11:28:44.239623,488
1077,+918885408677,Vasai,"[128, 111, 129, 101, 101]",2024-11-30 11:03:44.239623,2024-11-30 11:40:44.239623,281
1474,+919166358476,Nallasopara,"[128, 129]",2024-12-22 01:44:44.239623,2024-12-22 02:24:44.239623,100
1391,+918157804664,Vasai,"[126, 103]",2025-01-19 06:18:44.239623,2025-01-19 06:50:44.239623,130
1149,+918119456238,Vasai,"[128, 114]",2025-01-29 11:44:44.239623,2025-01-29 12:03:44.239623,143
1118,+919339408625,Nallasopara,[103],2024-12-04 18:18:44.239623,2024-12-04 18:38:44.239623,90
1149,+918137478318,Dadar,"[101, 128, 101, 101]",2024-11-25 19:12:44.239623,2024-11-25 19:49:44.239623,230
1057,+918705904554,Virar,"[103, 103, 109]",2025-01-02 07:38:44.239623,2025-01-02 08:01:44.239623,270
1446,+918183834785,Andheri,"[126, 104, 118, 105, 104]",2025-01-18 08:29:44.239623,2025-01-18 08:52:44.239623,378
1452,+919551284650,Vasai,"[104, 104, 102, 112]",2025-01-28 21:42:44.239623,2025-01-28 22:21:44.239623,379
1085,+919319652427,Borivali,"[129, 129, 117, 112]",2024-11-21 05:21:44.239623,2024-11-21 05:53:44.239623,225
1163,+918761352658,Nallasopara,"[104, 127, 102, 128]",2025-01-04 21:01:44.239623,2025-01-04 21:13:44.239623,310
1046,+917262864210,Nallasopara,"[102, 116, 130]",2024-12-19 06:31:44.239623,2024-12-19 07:10:44.239623,187
1409,+919604582519,Nallasopara,"[129, 112, 102, 103]",2024-11-17 08:56:44.239623,2024-11-17 09:10:44.239623,278
1350,+919730260503,Andheri,"[110, 105]",2024-11-22 16:09:44.239623,2024-11-22 16:22:44.239623,142
1275,+918270386082,Dadar,[101],2024-12-28 22:58:44.239623,2024-12-28 23:38:44.239623,50
1265,+917166888723,Vasai,"[101, 101, 106, 102]",2025-01-06 08:12:44.239623,2025-01-06 08:32:44.239623,273
1396,+918330862938,Andheri,"[129, 106, 127]",2024-11-27 12:11:44.239623,2024-11-27 12:43:44.239623,184
1482,+917474495816,Nallasopara,[101],2025-02-02 05:28:44.239623,2025-02-02 06:07:44.239623,50
1242,+917558214024,Nallasopara,"[126, 129, 131, 101]",2025-01-13 14:01:44.239623,2025-01-13 14:37:44.239623,150
1002,+917573896620,Andheri,"[101, 101, 116, 105]",2024-12-07 04:09:44.239623,2024-12-07 04:30:44.239623,232
1039,+919242575841,Nallasopara,"[103, 128, 127, 126]",2024-11-14 07:23:44.239623,2024-11-14 07:47:44.239623,270
1361,+919981313959,Virar,"[119, 109, 103, 117]",2024-12-20 21:16:44.239623,2024-12-20 21:49:44.239623,357
1362,+917373867224,Nallasopara,"[119, 105, 127, 118, 114]",2025-02-02 05:32:44.239623,2025-02-02 05:46:44.239623,450
1072,+919684763027,Andheri,"[106, 102, 101, 101, 127]",2024-12-31 08:29:44.239623,2024-12-31 08:54:44.239623,321
1449,+917018552731,Vasai,"[101, 105]",2024-12-21 17:00:44.239623,2024-12-21 17:26:44.239623,130
1064,+918476926463,Borivali,"[106, 119, 104]",2024-12-12 02:32:44.239623,2024-12-12 03:01:44.239623,201
1381,+918311934314,Vasai,"[104, 108]",2025-01-01 13:29:44.239623,2025-01-01 13:46:44.239623,243
1190,+918411712116,Dadar,"[129, 117, 101]",2025-01-23 12:47:44.239623,2025-01-23 13:16:44.239623,205
1218,+917182804609,Vasai,"[111, 128, 126]",2024-12-01 00:09:44.239623,2024-12-01 00:32:44.239623,219
1019,+919109794486,Nallasopara,[101],2024-12-21 07:50:44.239623,2024-12-21 08:24:44.239623,50
1441,+917942368164,Vasai,[114],2025-01-03 04:23:44.239623,2025-01-03 04:33:44.239623,80
1480,+918235047681,Nallasopara,"[113, 101, 109, 101]",2025-01-01 01:05:44.239623,2025-01-01 01:16:44.239623,283
1140,+919076167078,Virar,"[103, 101, 101]",2024-11-13 19:27:44.239623,2024-11-13 19:38:44.239623,190
1094,+918859409592,Virar,"[101, 103, 112]",2025-01-28 02:10:44.239623,2025-01-28 02:35:44.239623,180
1347,+919140185351,Vasai,"[104, 110]",2024-12-16 05:35:44.239623,2024-12-16 06:14:44.239623,152
1265,+919404010731,Vasai,"[127, 103, 110, 104, 101]",2024-12-29 15:22:44.239623,2024-12-29 15:55:44.239623,401
1232,+917765351945,Nallasopara,[126],2024-11-07 08:47:44.239623,2024-11-07 09:15:44.239623,40
1252,+919885633468,Vasai,"[104, 126]",2024-12-13 13:06:44.239623,2024-12-13 13:43:44.239623,140
1434,+918292289261,Nallasopara,"[101, 131, 109, 101, 105]",2024-11-20 11:53:44.239623,2024-11-20 12:03:44.239623,287
1031,+919293837696,Vasai,"[115, 102, 118, 130]",2024-11-12 07:35:44.239623,2024-11-12 08:15:44.239623,242
1480,+917224720692,Vasai,"[101, 104, 130, 102, 130]",2025-01-28 09:38:44.239623,2025-01-28 09:57:44.239623,280
1417,+918554399191,Andheri,"[101, 101, 127, 101, 110]",2024-11-29 01:43:44.239623,2024-11-29 02:12:44.239623,266
1125,+919935343382,Nallasopara,"[130, 128, 118, 126, 119]",2025-01-30 22:20:44.239623,2025-01-30 22:59:44.239623,417
1232,+919694365760,Vasai,[101],2024-12-07 20:31:44.239623,2024-12-07 21:10:44.239623,50
1474,+918182639267,Vasai,"[101, 128, 128]",2024-11-30 07:10:44.239623,2024-11-30 07:21:44.239623,210
1268,+918028460808,Borivali,"[101, 102, 115, 101]",2025-01-28 06:59:44.239623,2025-01-28 07:15:44.239623,283
1355,+917815422416,Vasai,"[103, 103, 101, 128, 105]",2025-01-28 15:39:44.239623,2025-01-28 16:03:44.239623,390
1166,+918143468743,Vasai,"[101, 101]",2025-01-09 11:32:44.239623,2025-01-09 12:07:44.239623,100
1362,+918506099565,Vasai,"[102, 105, 129, 111, 118]",2024-12-24 09:36:44.239623,2024-12-24 10:01:44.239623,355
1304,+919953242586,Malad,"[111, 116, 102, 110, 103]",2024-11-16 22:54:44.239623,2024-11-16 23:17:44.239623,336
1434,+919124006802,Andheri,"[112, 126, 114]",2025-01-02 11:09:44.239623,2025-01-02 11:28:44.239623,266
1363,+918886190873,Nallasopara,"[126, 102, 106]",2024-12-23 19:50:44.239623,2024-12-23 20:04:44.239623,192
1388,+918837230316,Nallasopara,"[129, 101, 101, 128]",2024-12-16 17:15:44.239623,2024-12-16 17:28:44.239623,200
1262,+919606071765,Vasai,"[128, 101, 129]",2024-11-24 02:08:44.239623,2024-11-24 02:37:44.239623,150
1000,+918576964827,Vasai,"[105, 102, 101]",2024-12-20 20:47:44.239623,2024-12-20 21:10:44.239623,200
1452,+918685314142,Vasai,"[126, 101, 101, 108]",2024-11-28 23:08:44.239623,2024-11-28 23:45:44.239623,273
1022,+919666812730,Virar,"[116, 110]",2025-01-09 07:37:44.239623,2025-01-09 08:14:44.239623,202
1155,+919270017308,Nallasopara,"[103, 101, 102, 101]",2024-11-05 04:02:44.239623,2024-11-05 04:26:44.239623,260
1012,+918505896014,Vasai,"[126, 119, 126, 128, 101]",2025-01-01 21:37:44.239623,2025-01-01 22:09:44.239623,277
1185,+917303116634,Virar,"[106, 101, 129, 105, 117]",2025-01-08 18:59:44.239623,2025-01-08 19:19:44.239623,438
1272,+917717487795,Dadar,"[105, 103, 126]",2024-11-26 22:40:44.239623,2024-11-26 23:20:44.239623,210
1470,+917028357534,Vasai,"[103, 127, 101, 126, 101]",2024-12-05 03:59:44.239623,2024-12-05 04:20:44.239623,290
1292,+917535307098,Malad,"[109, 130, 114, 105, 114]",2024-11-22 23:05:44.239623,2024-11-22 23:29:44.239623,392
1171,+917744813369,Virar,"[101, 130, 104, 109]",2025-01-09 10:35:44.239623,2025-01-09 10:53:44.239623,285
1402,+918424747719,Vasai,"[103, 129, 103]",2024-12-23 08:55:44.239623,2024-12-23 09:13:44.239623,200
1157,+917143256642,Virar,"[112, 104, 104, 101]",2024-12-03 20:04:44.239623,2024-12-03 20:39:44.239623,348
