User_ID,Phone_Number,User_Location,Order_List,Order_Placed_Time,Order_Complete_Time,Order_Bill
146781,9299439097,Borivali,"[149, 138, 107, 137, 141, 105]",2024-10-02 22:40:00,2024-10-02 22:49:00,874
324394,9106368090,Mira Road,"[112, 119, 101]",2024-10-02 23:06:00,2024-10-02 23:28:00,540
519114,9305357083,Fort,"[127, 117, 122, 123, 101]",2024-10-03 08:43:00,2024-10-03 09:08:00,921
251464,9022919615,Chembur,"[159, 153, 163, 101]",2024-10-03 08:52:00,2024-10-03 09:00:00,709
627031,9449486048,Mira Road,"[137, 120, 102]",2024-10-03 08:54:00,2024-10-03 09:04:00,392
986114,9234723333,Kandivali,"[159, 133, 170, 101]",2024-10-03 10:57:00,2024-10-03 11:21:00,582
149492,9313700240,Santa Cruz,"[167, 139, 149, 105]",2024-10-03 11:13:00,2024-10-03 11:43:00,562
157426,9013575253,Chembur,"[174, 138, 119, 171, 105]",2024-10-03 11:57:00,2024-10-03 12:08:00,617
249818,9999848315,Vile Parle,"[127, 126, 122, 126, 105]",2024-10-03 12:08:00,2024-10-03 12:28:00,937
155332,9089444300,Chembur,"[120, 121, 160, 129, 136, 102]",2024-10-03 12:33:00,2024-10-03 13:01:00,792
734153,9914178097,Lower Parel,"[162, 155, 131]",2024-10-03 12:47:00,2024-10-03 12:52:00,367
395514,9654857209,Borivali,"[137, 125, 167, 105]",2024-10-03 12:48:00,2024-10-03 12:55:00,665
692770,9557030572,Kandivali,"[168, 148, 101]",2024-10-03 12:54:00,2024-10-03 13:22:00,266
388512,9883094790,Dahisar,"[124, 181, 121, 103]",2024-10-03 12:58:00,2024-10-03 13:09:00,549
441358,9463229668,Kandivali,"[144, 115, 101]",2024-10-03 14:37:00,2024-10-03 15:06:00,578
265107,9243566912,Ghatkopar,"[156, 104]",2024-10-03 16:25:00,2024-10-03 16:34:00,376
930222,9166007854,Mira Road,"[128, 135]",2024-10-03 16:35:00,2024-10-03 16:55:00,269
335504,9120540448,Mira Road,[141],2024-10-03 17:36:00,2024-10-03 17:57:00,107
654336,9022791504,Borivali,"[134, 108, 145, 103, 102]",2024-10-03 17:47:00,2024-10-03 18:02:00,824
126675,9420118627,Mumbai Central,"[145, 142, 169, 103]",2024-10-03 18:17:00,2024-10-03 18:26:00,507
820734,9765399173,Chembur,"[136, 152, 153, 103]",2024-10-03 18:24:00,2024-10-03 18:51:00,564
696079,9900562001,Vile Parle,"[105, 178, 125, 101, 126, 101]",2024-10-03 18:25:00,2024-10-03 18:31:00,955
281968,9227143369,Colaba,"[171, 119, 122, 137, 160, 105]",2024-10-03 19:57:00,2024-10-03 20:24:00,952
897650,9384827572,Borivali,"[110, 110]",2024-10-03 20:38:00,2024-10-03 20:47:00,285
322576,9219293547,Lower Parel,"[122, 171, 162, 122, 155]",2024-10-03 21:11:00,2024-10-03 21:23:00,787
581361,9451291420,Kurla,[147],2024-10-03 21:31:00,2024-10-03 21:49:00,236
155332,9869929600,Fort,"[106, 105]",2024-10-04 08:09:00,2024-10-04 08:33:00,279
395113,9127867539,Dahisar,"[134, 163, 140, 176, 101]",2024-10-04 09:47:00,2024-10-04 10:05:00,682
715400,9723620025,Borivali,"[120, 116, 124, 103]",2024-10-04 10:06:00,2024-10-04 10:28:00,726
967695,9345411157,Vile Parle,"[142, 182, 169, 104]",2024-10-04 10:10:00,2024-10-04 10:31:00,747
370180,9534611368,Mira Road,"[104, 169, 130, 101, 102]",2024-10-04 11:31:00,2024-10-04 11:57:00,949
967622,9438720280,Borivali,"[156, 105]",2024-10-04 13:18:00,2024-10-04 13:32:00,273
898883,9730803973,Borivali,"[123, 158, 131, 104]",2024-10-04 13:39:00,2024-10-04 14:08:00,796
121500,9995748848,Mira Road,"[167, 114, 118, 104, 142]",2024-10-04 13:51:00,2024-10-04 14:21:00,681
217019,9468014164,Borivali,"[169, 105, 105]",2024-10-04 14:08:00,2024-10-04 14:28:00,441
939102,9235673058,Vile Parle,"[162, 144, 173, 156, 105]",2024-10-04 14:09:00,2024-10-04 14:17:00,741
711613,9990749226,Mira Road,"[125, 138, 103]",2024-10-04 15:44:00,2024-10-04 15:58:00,452
855148,9688476003,Santa Cruz,"[118, 135, 183, 103]",2024-10-04 15:48:00,2024-10-04 16:07:00,801
437670,9822498114,Borivali,"[113, 153, 101, 181]",2024-10-04 16:16:00,2024-10-04 16:37:00,412
260295,9242335261,Mira Road,"[131, 101]",2024-10-04 17:05:00,2024-10-04 17:15:00,423
804027,9620454539,Colaba,"[114, 102]",2024-10-04 17:18:00,2024-10-04 17:38:00,442
751523,9175108439,Mira Road,"[176, 118, 130, 139, 105]",2024-10-04 17:35:00,2024-10-04 18:02:00,899
207638,9198460976,Kandivali,"[161, 164, 115, 133, 147, 102]",2024-10-04 18:40:00,2024-10-04 18:56:00,957
534759,9594652657,Colaba,"[115, 124, 163, 105]",2024-10-04 19:11:00,2024-10-04 19:39:00,612
627031,9609003390,Ghatkopar,"[181, 178, 109, 102]",2024-10-04 19:19:00,2024-10-04 19:25:00,640
101230,9160842530,Borivali,"[161, 101]",2024-10-04 19:48:00,2024-10-04 20:12:00,150
787380,9196305205,Dahisar,"[124, 106, 161, 117, 158, 102]",2024-10-04 20:57:00,2024-10-04 21:12:00,969
816453,9490658324,Kandivali,"[173, 141, 101, 104]",2024-10-04 21:26:00,2024-10-04 21:32:00,761
566059,9979728064,Dahisar,"[125, 150, 141, 162, 102]",2024-10-04 21:28:00,2024-10-04 21:50:00,713
508167,9684070959,Vile Parle,"[133, 115, 108, 105]",2024-10-04 21:36:00,2024-10-04 21:42:00,484
753234,9328503326,Colaba,"[181, 136, 172, 159, 103]",2024-10-04 22:13:00,2024-10-04 22:30:00,665
263767,9786719288,Mira Road,"[104, 180, 102]",2024-10-04 22:35:00,2024-10-04 22:50:00,432
610039,9045970496,Ghatkopar,"[117, 125]",2024-10-04 22:38:00,2024-10-04 23:08:00,395
356723,9019034339,Santa Cruz,"[132, 164, 167, 147, 105]",2024-10-04 22:45:00,2024-10-04 23:04:00,701
799947,9723513753,Lower Parel,"[113, 162, 130, 140, 163]",2024-10-04 23:20:00,2024-10-04 23:29:00,666
156699,9018489838,Dahisar,"[169, 124]",2024-10-05 10:28:00,2024-10-05 10:34:00,278
963545,9926801250,Mira Road,"[136, 129, 135, 125, 109, 101]",2024-10-05 11:33:00,2024-10-05 12:02:00,1063
221335,9197897725,Borivali,"[135, 178, 151, 104, 102]",2024-10-05 11:57:00,2024-10-05 12:26:00,724
831888,9868303365,Kandivali,"[118, 116, 117, 154, 125, 101]",2024-10-05 12:57:00,2024-10-05 13:20:00,1032
162926,9144521059,Chembur,"[182, 122, 107, 104]",2024-10-05 17:03:00,2024-10-05 17:32:00,446
287658,9675881435,Borivali,"[108, 109, 177, 140, 101]",2024-10-05 17:04:00,2024-10-05 17:13:00,796
905935,9562977093,Vile Parle,"[120, 107, 112, 165, 104]",2024-10-05 17:45:00,2024-10-05 18:06:00,827
897650,9961910669,Powai,"[124, 137, 103]",2024-10-05 18:33:00,2024-10-05 18:50:00,535
236060,9091821430,Kurla,"[117, 150, 172, 102]",2024-10-05 19:43:00,2024-10-05 19:59:00,483
370068,9710873100,Dahisar,"[140, 106, 156, 137, 103]",2024-10-05 20:57:00,2024-10-05 21:04:00,990
383298,9828077967,Santa Cruz,"[118, 102, 175, 177, 134, 103]",2024-10-05 23:27:00,2024-10-05 23:48:00,896
494858,9893521752,Kandivali,"[143, 141, 117, 107, 101]",2024-10-06 08:26:00,2024-10-06 08:42:00,853
459512,9027161864,Lower Parel,"[112, 169, 135, 104]",2024-10-06 08:48:00,2024-10-06 08:59:00,707
608862,9479561899,Kandivali,"[114, 175, 134, 117, 180]",2024-10-06 08:56:00,2024-10-06 09:25:00,595
586577,9210167818,Kandivali,"[175, 157, 134, 101]",2024-10-06 09:15:00,2024-10-06 09:38:00,397
796379,9001528654,Borivali,"[103, 147, 120, 133, 102]",2024-10-06 09:35:00,2024-10-06 09:48:00,812
703537,9421316956,Dahisar,"[160, 164, 166, 178, 104]",2024-10-06 09:59:00,2024-10-06 10:10:00,983
165140,9877566326,Dahisar,"[121, 167, 131, 171, 110, 103]",2024-10-06 10:11:00,2024-10-06 10:21:00,1036
730905,9365473270,Powai,"[165, 105, 118, 145]",2024-10-06 10:18:00,2024-10-06 10:47:00,421
527215,9679747358,Borivali,"[106, 105, 151, 133, 101]",2024-10-06 10:58:00,2024-10-06 11:15:00,812
357971,9211572949,Kandivali,"[124, 125, 109, 162, 150, 104]",2024-10-06 11:26:00,2024-10-06 11:44:00,895
461738,9477085216,Kandivali,"[127, 104]",2024-10-06 12:43:00,2024-10-06 12:51:00,394
820985,9415731464,Kandivali,"[110, 105]",2024-10-06 13:26:00,2024-10-06 13:37:00,249
589538,9869130601,Dahisar,"[162, 177, 112, 113, 149]",2024-10-06 14:21:00,2024-10-06 14:37:00,743
514128,9470253209,Borivali,"[105, 152, 101]",2024-10-06 15:17:00,2024-10-06 15:47:00,568
649966,9905429809,Kandivali,"[159, 131, 164, 105]",2024-10-06 15:20:00,2024-10-06 15:49:00,646
324394,9025144149,Kandivali,"[174, 121, 174, 105]",2024-10-06 15:29:00,2024-10-06 15:35:00,435
966661,9189558001,Mira Road,"[132, 147, 174, 101]",2024-10-06 16:51:00,2024-10-06 17:08:00,875
516015,9547157093,Lower Parel,"[103, 160, 127, 102]",2024-10-06 17:01:00,2024-10-06 17:08:00,434
259960,9206528200,Mira Road,"[101, 151, 104]",2024-10-06 17:16:00,2024-10-06 17:43:00,226
256525,9124448552,Mumbai Central,"[159, 156, 149, 130, 103]",2024-10-06 17:33:00,2024-10-06 17:49:00,745
821756,9676594132,Borivali,"[124, 129, 102]",2024-10-06 17:57:00,2024-10-06 18:24:00,507
314437,9332734870,Dahisar,"[122, 102]",2024-10-06 18:15:00,2024-10-06 18:22:00,379
709484,9752433805,Mira Road,"[176, 167, 111, 157, 138, 101]",2024-10-06 18:24:00,2024-10-06 18:39:00,801
333818,9818431323,Chembur,"[168, 150, 145, 151, 108]",2024-10-06 18:40:00,2024-10-06 19:09:00,736
654336,9330582978,Borivali,"[153, 108, 152, 101]",2024-10-06 19:22:00,2024-10-06 19:46:00,551
120287,9536486681,Kandivali,"[111, 164, 115]",2024-10-06 19:27:00,2024-10-06 19:42:00,315
897650,9217012206,Chembur,"[142, 101]",2024-10-06 19:34:00,2024-10-06 19:40:00,167
477268,9670155674,Mumbai Central,"[152, 102]",2024-10-06 19:35:00,2024-10-06 19:55:00,266
117099,9958108141,Borivali,"[120, 105, 111]",2024-10-06 20:04:00,2024-10-06 20:30:00,458
905935,9444348741,Kandivali,"[170, 149, 101]",2024-10-06 20:05:00,2024-10-06 20:21:00,411
934238,9241189054,Dahisar,[113],2024-10-06 20:19:00,2024-10-06 20:46:00,66
921625,9200748985,Powai,"[137, 181, 126, 103]",2024-10-06 20:19:00,2024-10-06 20:48:00,652
412359,9853836650,Kandivali,"[157, 157, 175, 149, 104]",2024-10-06 20:52:00,2024-10-06 21:21:00,645
523558,9651666851,Borivali,[144],2024-10-06 22:52:00,2024-10-06 23:13:00,58
300760,9127587031,Borivali,"[134, 137]",2024-10-06 23:02:00,2024-10-06 23:30:00,318
204136,9474692073,Lower Parel,"[135, 126, 169]",2024-10-06 23:05:00,2024-10-06 23:21:00,280
154604,9896977852,Dahisar,"[183, 158, 105]",2024-10-06 23:33:00,2024-10-06 23:41:00,281
545007,9196833686,Vile Parle,"[158, 125, 109, 164, 102, 102]",2024-10-07 08:16:00,2024-10-07 08:46:00,934
763393,9425100553,Lower Parel,"[118, 171, 157, 103]",2024-10-07 10:24:00,2024-10-07 10:31:00,880
992326,9225213711,Mira Road,"[151, 167, 150, 151, 169, 105]",2024-10-07 11:35:00,2024-10-07 11:45:00,777
514128,9809839938,Ghatkopar,"[168, 166, 121, 139, 141, 102]",2024-10-07 11:37:00,2024-10-07 11:49:00,975
256387,9464182532,Chembur,"[175, 112, 149, 110, 102]",2024-10-07 14:24:00,2024-10-07 14:41:00,606
948992,9516833657,Mira Road,"[102, 142, 138, 129, 102]",2024-10-07 15:01:00,2024-10-07 15:29:00,765
633351,9090828593,Kandivali,"[160, 108, 101]",2024-10-07 16:39:00,2024-10-07 17:03:00,534
995528,9975182948,Chembur,"[117, 155, 173, 108, 172, 104]",2024-10-07 16:43:00,2024-10-07 17:05:00,964
369771,9155244644,Borivali,"[131, 153, 105]",2024-10-07 17:56:00,2024-10-07 18:22:00,370
594838,9301661290,Dahisar,"[114, 110, 103]",2024-10-07 18:02:00,2024-10-07 18:18:00,410
198105,9538884579,Kandivali,"[108, 176, 177, 102]",2024-10-07 19:16:00,2024-10-07 19:30:00,713
611208,9575680724,Santa Cruz,"[160, 101]",2024-10-07 19:25:00,2024-10-07 19:55:00,437
298184,9578685617,Lower Parel,"[165, 155, 180, 172, 104]",2024-10-07 19:57:00,2024-10-07 20:23:00,524
569527,9476904149,Santa Cruz,"[142, 178, 151, 169, 101]",2024-10-07 20:09:00,2024-10-07 20:37:00,806
709484,9945139805,Kandivali,"[158, 130, 182]",2024-10-07 21:13:00,2024-10-07 21:26:00,486
855148,9183909772,Kandivali,"[139, 101]",2024-10-07 21:43:00,2024-10-07 22:13:00,314
948474,9402616088,Lower Parel,"[180, 123, 102, 151, 104]",2024-10-07 22:00:00,2024-10-07 22:20:00,663
150628,9253032270,Kandivali,"[171, 101, 123, 183, 105]",2024-10-07 22:18:00,2024-10-07 22:24:00,822
878907,9101216844,Santa Cruz,"[179, 151, 101, 103]",2024-10-07 22:36:00,2024-10-07 22:42:00,480
265903,9161590846,Powai,"[157, 124, 132, 172, 101]",2024-10-07 23:05:00,2024-10-07 23:20:00,938
235333,9478678086,Kandivali,"[112, 127, 145, 104]",2024-10-07 23:05:00,2024-10-07 23:18:00,594
168170,9412784589,Kandivali,"[168, 145, 102]",2024-10-07 23:26:00,2024-10-07 23:38:00,550
948474,9637311601,Borivali,"[125, 119, 102]",2024-10-08 08:35:00,2024-10-08 08:40:00,446
754072,9186162668,Ghatkopar,"[105, 113, 122, 109, 163]",2024-10-08 09:24:00,2024-10-08 09:46:00,610
198105,9839983110,Vile Parle,"[152, 181, 153, 104, 103]",2024-10-08 09:46:00,2024-10-08 10:02:00,888
619790,9185110404,Mira Road,"[144, 157, 105, 103]",2024-10-08 12:43:00,2024-10-08 12:57:00,502
526602,9576714056,Colaba,"[106, 167, 147, 150, 105]",2024-10-08 12:47:00,2024-10-08 13:05:00,678
519114,9135801620,Powai,"[171, 101]",2024-10-08 13:28:00,2024-10-08 13:56:00,317
370586,9373420328,Dahisar,"[125, 177, 176, 101]",2024-10-08 13:47:00,2024-10-08 13:54:00,411
172528,9168428699,Borivali,"[134, 104]",2024-10-08 13:58:00,2024-10-08 14:26:00,242
174577,9261221170,Dahisar,"[158, 178, 163, 104]",2024-10-08 14:26:00,2024-10-08 14:55:00,611
486397,9547071076,Chembur,"[177, 117, 163, 101]",2024-10-08 14:43:00,2024-10-08 15:03:00,536
804027,9391270415,Santa Cruz,"[164, 165, 135, 105]",2024-10-08 15:44:00,2024-10-08 15:50:00,343
636984,9309292283,Chembur,"[170, 112, 108, 171, 159, 103]",2024-10-08 16:04:00,2024-10-08 16:14:00,1067
308364,9731666425,Borivali,"[121, 125, 102]",2024-10-08 16:37:00,2024-10-08 16:45:00,404
835448,9650395683,Kandivali,"[182, 160, 168, 106, 103]",2024-10-08 17:12:00,2024-10-08 17:23:00,925
228363,9605633335,Kandivali,"[133, 177, 111, 145, 163, 101]",2024-10-08 17:50:00,2024-10-08 17:59:00,792
838974,9055271799,Mira Road,"[162, 129, 103, 103]",2024-10-08 18:13:00,2024-10-08 18:21:00,456
154604,9418024090,Borivali,"[113, 176, 118, 163, 104]",2024-10-08 19:13:00,2024-10-08 19:28:00,690
126675,9893451462,Kurla,"[155, 173]",2024-10-08 20:41:00,2024-10-08 20:51:00,422
442542,9601370675,Borivali,"[133, 181, 122, 102]",2024-10-08 22:45:00,2024-10-08 23:11:00,509
278475,9102785489,Mira Road,"[170, 120, 119, 120, 101]",2024-10-09 08:05:00,2024-10-09 08:29:00,722
528435,9880999346,Kandivali,"[176, 173, 103, 117, 101]",2024-10-09 08:53:00,2024-10-09 09:09:00,1028
228363,9169155895,Borivali,"[160, 171, 180, 101]",2024-10-09 09:44:00,2024-10-09 09:54:00,603
200507,9132469318,Kandivali,"[136, 166, 157, 180, 174, 104]",2024-10-09 11:02:00,2024-10-09 11:21:00,1229
204136,9936298903,Dahisar,"[134, 167, 126, 101, 138, 104]",2024-10-09 11:46:00,2024-10-09 12:07:00,961
163611,9841572816,Kurla,"[166, 166, 171, 167, 104]",2024-10-09 12:33:00,2024-10-09 12:39:00,690
413029,9946711823,Dahisar,"[115, 159, 159, 156, 165, 101]",2024-10-09 12:42:00,2024-10-09 13:12:00,1071
530931,9863840943,Borivali,"[124, 182, 177, 104]",2024-10-09 12:45:00,2024-10-09 13:14:00,770
370068,9253664395,Powai,"[117, 178, 105, 101]",2024-10-09 12:49:00,2024-10-09 13:04:00,731
120760,9535333711,Borivali,"[122, 135, 121, 105]",2024-10-09 14:03:00,2024-10-09 14:21:00,614
686288,9264850461,Dahisar,[103],2024-10-09 15:11:00,2024-10-09 15:33:00,98
930798,9725447334,Kandivali,"[182, 118]",2024-10-09 15:52:00,2024-10-09 16:18:00,418
228998,9143801750,Mira Road,"[157, 177, 183, 108, 104]",2024-10-09 16:24:00,2024-10-09 16:35:00,506
483448,9671806598,Mira Road,"[167, 143, 156, 178, 104]",2024-10-09 16:50:00,2024-10-09 17:03:00,854
819945,9713086465,Ghatkopar,"[181, 126, 147, 132, 117, 105]",2024-10-09 17:23:00,2024-10-09 17:44:00,1086
687630,9705164510,Lower Parel,"[121, 111, 103]",2024-10-09 17:27:00,2024-10-09 17:52:00,448
385691,9179909976,Dahisar,"[177, 117, 161, 103]",2024-10-09 18:35:00,2024-10-09 18:55:00,587
684836,9266146822,Borivali,"[104, 136]",2024-10-09 19:00:00,2024-10-09 19:13:00,249
255942,9105360243,Mira Road,"[176, 145, 114, 114, 102, 103]",2024-10-09 19:09:00,2024-10-09 19:17:00,740
619790,9080784606,Fort,"[159, 107, 116, 165]",2024-10-09 19:17:00,2024-10-09 19:28:00,540
131051,9784124307,Chembur,"[167, 119, 129, 172, 104, 102]",2024-10-09 21:00:00,2024-10-09 21:08:00,1056
753234,9065416251,Dahisar,"[163, 106, 180, 124]",2024-10-09 21:42:00,2024-10-09 21:58:00,826
267522,9776912886,Powai,"[156, 118, 148, 123, 108, 103]",2024-10-09 23:04:00,2024-10-09 23:15:00,877
162687,9637962806,Chembur,"[130, 168, 108, 114, 101]",2024-10-09 23:08:00,2024-10-09 23:37:00,727
220489,9543356495,Lower Parel,"[163, 102]",2024-10-10 08:24:00,2024-10-10 08:43:00,210
442457,9416841183,Chembur,"[157, 142, 121, 102]",2024-10-10 09:07:00,2024-10-10 09:37:00,779
472156,9972151187,Mira Road,"[115, 162, 176, 126]",2024-10-10 09:16:00,2024-10-10 09:36:00,555
241337,9746733898,Chembur,"[141, 104]",2024-10-10 10:02:00,2024-10-10 10:29:00,434
206405,9523657356,Borivali,[174],2024-10-10 11:05:00,2024-10-10 11:29:00,101
218903,9889138195,Borivali,"[175, 134, 107, 128, 102]",2024-10-10 12:04:00,2024-10-10 12:19:00,853
833369,9733678776,Mumbai Central,"[163, 167, 134, 104]",2024-10-10 13:35:00,2024-10-10 13:47:00,574
297233,9260502066,Kandivali,"[143, 119, 154, 104]",2024-10-10 14:35:00,2024-10-10 15:02:00,402
250507,9621466762,Santa Cruz,"[136, 153, 101]",2024-10-10 15:57:00,2024-10-10 16:26:00,518
149492,9863649612,Borivali,"[116, 164, 104]",2024-10-10 16:57:00,2024-10-10 17:03:00,325
438932,9070424293,Vile Parle,"[131, 109, 103]",2024-10-10 18:32:00,2024-10-10 18:40:00,519
524243,9254907516,Kandivali,"[173, 149, 102]",2024-10-10 18:42:00,2024-10-10 18:48:00,427
782625,9884291937,Vile Parle,"[143, 170, 169, 160, 115]",2024-10-10 20:24:00,2024-10-10 20:43:00,799
938389,9621443542,Fort,"[151, 158, 168, 158]",2024-10-10 20:24:00,2024-10-10 20:49:00,805
796379,9342616226,Kurla,"[144, 166, 156, 102, 161, 103]",2024-10-10 20:32:00,2024-10-10 20:55:00,1143
281994,9691786629,Borivali,"[157, 169, 136, 147, 131]",2024-10-10 20:33:00,2024-10-10 20:48:00,729
580842,9503177578,Mira Road,"[178, 178, 109, 139, 105]",2024-10-10 20:38:00,2024-10-10 21:03:00,754
520881,9424546122,Kandivali,"[171, 105]",2024-10-10 20:56:00,2024-10-10 21:02:00,323
700304,9151723724,Kurla,"[142, 155, 157, 139, 144, 101]",2024-10-10 21:02:00,2024-10-10 21:13:00,851
502630,9687539716,Borivali,"[170, 159, 178]",2024-10-10 21:04:00,2024-10-10 21:32:00,540
373486,9746146707,Borivali,"[131, 153, 129, 106, 116, 102]",2024-10-10 21:05:00,2024-10-10 21:20:00,962
344705,9556200587,Borivali,"[170, 131, 105]",2024-10-10 21:19:00,2024-10-10 21:35:00,353
603596,9168098359,Powai,[151],2024-10-10 21:34:00,2024-10-10 21:47:00,61
901680,9420987717,Kandivali,"[146, 170, 182, 101]",2024-10-10 21:54:00,2024-10-10 22:14:00,763
981311,9828382538,Fort,"[121, 102]",2024-10-10 23:07:00,2024-10-10 23:25:00,465
948992,9809187384,Fort,"[157, 160, 104]",2024-10-10 23:22:00,2024-10-10 23:44:00,505
120287,9998002330,Dahisar,"[160, 101]",2024-10-11 08:07:00,2024-10-11 08:22:00,393
706728,9571809787,Santa Cruz,"[136, 169, 136, 101]",2024-10-11 08:56:00,2024-10-11 09:11:00,563
479420,9475699620,Santa Cruz,"[120, 179, 135, 104]",2024-10-11 09:11:00,2024-10-11 09:37:00,626
198421,9436453918,Kandivali,"[180, 149, 140, 170, 103]",2024-10-11 09:55:00,2024-10-11 10:20:00,490
155102,9793405344,Colaba,"[183, 168, 109, 177, 104]",2024-10-11 10:15:00,2024-10-11 10:44:00,648
844828,9949025337,Kandivali,"[133, 106, 105, 102]",2024-10-11 11:17:00,2024-10-11 11:36:00,713
817406,9459664770,Santa Cruz,"[131, 156, 176, 106]",2024-10-11 11:48:00,2024-10-11 11:53:00,603
386687,9295749028,Lower Parel,"[154, 157, 112, 166, 104]",2024-10-11 11:53:00,2024-10-11 12:20:00,598
446403,9683365156,Powai,"[125, 163, 104]",2024-10-11 12:30:00,2024-10-11 12:53:00,496
203553,9326377118,Vile Parle,"[106, 114, 102]",2024-10-11 12:48:00,2024-10-11 13:09:00,459
