User_ID,Phone_Number,User_Location,Order_List,Order_Placed_Time,Order_Complete_Time,Order_Bill
399732,9465042725,Powai,"[101, 172, 145, 133, 182, 105]",2024-10-03 22:10:00,2024-10-03 22:33:00,935
856460,9437383416,Dadar,"[145, 102]",2024-10-03 22:24:00,2024-10-03 22:36:00,207
976908,9561274041,Dadar,"[182, 155, 178, 113, 102]",2024-10-03 22:37:00,2024-10-03 22:55:00,906
790673,9522915154,Lower Parel,"[148, 110, 103]",2024-10-03 22:56:00,2024-10-03 23:25:00,519
391963,9175803196,Santa Cruz,"[136, 148, 103]",2024-10-03 23:00:00,2024-10-03 23:09:00,379
219289,9175713972,Parel,"[135, 168, 164, 171, 105]",2024-10-03 23:03:00,2024-10-03 23:26:00,688
143762,9320437473,Dadar,"[126, 111, 136, 102]",2024-10-04 08:29:00,2024-10-04 08:57:00,611
435182,9255372158,Matunga,"[117, 147]",2024-10-04 09:35:00,2024-10-04 09:49:00,241
773432,9378514025,Chembur,"[106, 147, 148, 127, 157, 105]",2024-10-04 10:36:00,2024-10-04 10:53:00,807
785753,9131633824,Lower Parel,"[115, 172, 124, 158, 102]",2024-10-04 10:57:00,2024-10-04 11:14:00,512
187819,9575788971,Sion,"[181, 105]",2024-10-04 11:03:00,2024-10-04 11:09:00,210
991412,9261944695,Sion,"[164, 170, 105, 114, 105]",2024-10-04 11:53:00,2024-10-04 12:04:00,839
774152,9274534461,Mumbai Central,"[118, 132, 170, 111, 140, 105]",2024-10-04 13:01:00,2024-10-04 13:29:00,888
154826,9722238304,Chembur,"[156, 181, 143, 155, 103]",2024-10-04 13:08:00,2024-10-04 13:15:00,767
316563,9808142205,Colaba,"[178, 129, 153, 146, 141, 101]",2024-10-04 13:22:00,2024-10-04 13:40:00,971
113390,9200951180,Vile Parle,"[161, 110, 101]",2024-10-04 13:29:00,2024-10-04 13:34:00,589
270036,9158756815,Matunga,"[118, 107, 155, 148, 147, 104]",2024-10-04 14:03:00,2024-10-04 14:13:00,1014
658193,9733555162,Parel,"[137, 171, 165, 163, 102]",2024-10-04 14:03:00,2024-10-04 14:23:00,726
259603,9737282895,Dadar,"[132, 124, 169, 116, 101]",2024-10-04 14:14:00,2024-10-04 14:41:00,623
723201,9837974526,Sion,"[135, 151, 105]",2024-10-04 14:24:00,2024-10-04 14:39:00,528
395717,9117909335,Powai,"[165, 104]",2024-10-04 14:31:00,2024-10-04 15:00:00,250
750070,9620816315,Parel,"[144, 153, 165, 105]",2024-10-04 15:26:00,2024-10-04 15:49:00,615
716261,9021380240,Sion,"[151, 154, 136, 118, 145, 103]",2024-10-04 17:03:00,2024-10-04 17:11:00,935
183573,9781391441,Dadar,"[132, 102]",2024-10-04 17:26:00,2024-10-04 17:42:00,318
580294,9971186953,Matunga,"[158, 115, 179, 102]",2024-10-04 18:00:00,2024-10-04 18:25:00,710
953489,9577605439,Dadar,"[121, 111, 152, 106, 101]",2024-10-04 18:30:00,2024-10-04 18:45:00,612
555281,9889939593,Santa Cruz,[161],2024-10-04 18:57:00,2024-10-04 19:25:00,232
769102,9754611546,Sion,"[154, 174, 181, 119]",2024-10-04 20:07:00,2024-10-04 20:32:00,665
991412,9716067634,Matunga,"[107, 105]",2024-10-04 20:23:00,2024-10-04 20:52:00,441
541128,9611258269,Lower Parel,"[171, 123, 103]",2024-10-04 21:40:00,2024-10-04 21:47:00,532
787973,9297039559,Vile Parle,"[125, 101]",2024-10-04 21:55:00,2024-10-04 22:18:00,248
591803,9095743253,Colaba,"[138, 147, 163, 104]",2024-10-04 22:35:00,2024-10-04 22:41:00,535
323445,9657105692,Dadar,"[157, 152, 103]",2024-10-04 22:52:00,2024-10-04 23:16:00,631
766617,9914014609,Kurla,"[179, 121, 148, 109, 102]",2024-10-04 23:00:00,2024-10-04 23:30:00,853
914046,9228208923,Parel,"[133, 105]",2024-10-04 23:19:00,2024-10-04 23:29:00,319
637021,9653494041,Santa Cruz,"[150, 117, 107, 130, 119, 101]",2024-10-04 23:47:00,2024-10-04 23:55:00,931
924969,9592396214,Kurla,"[137, 138, 123, 104]",2024-10-05 08:11:00,2024-10-05 08:17:00,475
423031,9674300602,Chembur,"[140, 113, 125, 105]",2024-10-05 08:50:00,2024-10-05 09:17:00,649
712340,9852673236,Parel,"[136, 101]",2024-10-05 08:53:00,2024-10-05 09:15:00,225
185346,9167602472,Matunga,"[141, 103]",2024-10-05 09:15:00,2024-10-05 09:40:00,481
558094,9475561192,Dadar,"[158, 181, 107, 167, 180]",2024-10-05 09:48:00,2024-10-05 09:53:00,584
348783,9597752187,Parel,"[144, 114, 102, 101, 103]",2024-10-05 10:02:00,2024-10-05 10:09:00,657
107381,9670912968,Chembur,"[175, 170, 101]",2024-10-05 10:58:00,2024-10-05 11:14:00,385
362579,9334858028,Matunga,"[161, 108, 122]",2024-10-05 11:16:00,2024-10-05 11:27:00,506
786285,9135740969,Powai,"[162, 104]",2024-10-05 11:20:00,2024-10-05 11:35:00,144
853998,9591553174,Dadar,"[105, 158, 183, 103]",2024-10-05 11:59:00,2024-10-05 12:20:00,565
394117,9850646803,Parel,"[165, 102]",2024-10-05 12:22:00,2024-10-05 12:35:00,234
114108,9625070122,Dadar,"[130, 167, 148, 131]",2024-10-05 13:59:00,2024-10-05 14:26:00,554
990296,9067299068,Ghatkopar,"[115, 116, 101]",2024-10-05 16:20:00,2024-10-05 16:27:00,476
555281,9084498755,Matunga,"[144, 163, 110, 105]",2024-10-05 16:29:00,2024-10-05 16:57:00,640
965742,9139124813,Dadar,"[118, 118, 116, 103]",2024-10-05 16:51:00,2024-10-05 16:56:00,800
503429,9902821590,Sion,"[178, 101, 102]",2024-10-05 18:28:00,2024-10-05 18:46:00,376
450664,9307019583,Chembur,[155],2024-10-05 18:30:00,2024-10-05 18:35:00,172
922935,9725211831,Sion,"[151, 119]",2024-10-05 19:03:00,2024-10-05 19:15:00,161
267341,9919313944,Sion,"[157, 114, 104]",2024-10-05 19:11:00,2024-10-05 19:28:00,438
122030,9109228982,Dadar,"[107, 105]",2024-10-05 19:14:00,2024-10-05 19:43:00,203
197847,9982656914,Chembur,"[105, 131, 160, 105]",2024-10-05 19:20:00,2024-10-05 19:32:00,681
966871,9224324234,Colaba,"[125, 103]",2024-10-05 20:52:00,2024-10-05 21:21:00,266
924969,9783699643,Dadar,"[115, 106, 168, 171, 131, 103]",2024-10-05 21:03:00,2024-10-05 21:22:00,1187
681180,9824265105,Lower Parel,"[156, 111, 164, 101]",2024-10-05 21:19:00,2024-10-05 21:28:00,677
953429,9669103243,Mumbai Central,"[166, 102]",2024-10-05 21:35:00,2024-10-05 22:00:00,309
214770,9020495456,Sion,"[182, 158, 107, 178, 147, 101]",2024-10-05 21:41:00,2024-10-05 22:08:00,961
500309,9880731467,Dadar,"[157, 171, 133]",2024-10-05 21:44:00,2024-10-05 22:06:00,487
976808,9927716576,Parel,[135],2024-10-05 21:47:00,2024-10-05 21:58:00,205
356801,9246602326,Mumbai Central,"[136, 130, 101]",2024-10-05 21:59:00,2024-10-05 22:09:00,425
283884,9242405259,Sion,"[175, 167, 139, 110, 182, 105]",2024-10-05 22:14:00,2024-10-05 22:20:00,956
620602,9467648520,Matunga,[104],2024-10-05 22:37:00,2024-10-05 22:49:00,140
540135,9811851148,Mumbai Central,"[132, 124, 105]",2024-10-05 22:51:00,2024-10-05 23:14:00,410
834391,9829911933,Fort,"[156, 105]",2024-10-05 22:54:00,2024-10-05 23:18:00,284
543914,9956808966,Parel,"[143, 105]",2024-10-05 23:08:00,2024-10-05 23:27:00,336
673045,9466187739,Sion,[177],2024-10-05 23:18:00,2024-10-05 23:38:00,87
182217,9535395777,Dadar,"[108, 123, 101]",2024-10-05 23:24:00,2024-10-05 23:32:00,455
990296,9301581510,Matunga,"[103, 107, 165, 147, 111, 102]",2024-10-05 23:27:00,2024-10-05 23:53:00,928
188233,9081417233,Matunga,"[118, 119, 178, 119, 103]",2024-10-05 23:29:00,2024-10-05 23:57:00,913
865022,9709736756,Sion,"[113, 101]",2024-10-06 08:49:00,2024-10-06 09:12:00,432
496821,9858226483,Sion,"[107, 153]",2024-10-06 09:24:00,2024-10-06 09:31:00,289
923297,9704558354,Parel,"[144, 105, 135, 171, 104]",2024-10-06 09:44:00,2024-10-06 09:59:00,744
516451,9415788634,Parel,"[126, 144, 119, 103]",2024-10-06 09:55:00,2024-10-06 10:10:00,319
521160,9905192359,Mumbai Central,"[157, 155, 108, 157, 102]",2024-10-06 10:54:00,2024-10-06 11:04:00,586
967396,9634174593,Fort,"[183, 129, 120, 155, 102]",2024-10-06 11:09:00,2024-10-06 11:21:00,747
508674,9775514253,Parel,"[145, 141, 107, 130]",2024-10-06 11:18:00,2024-10-06 11:28:00,581
338536,9211877044,Parel,"[101, 102]",2024-10-06 12:51:00,2024-10-06 13:14:00,176
110062,9783438347,Parel,"[127, 177, 102]",2024-10-06 13:27:00,2024-10-06 13:45:00,527
256012,9081840720,Kurla,"[180, 174, 120, 163, 155, 105]",2024-10-06 13:29:00,2024-10-06 13:52:00,1141
550645,9984775680,Sion,"[153, 150, 168, 105]",2024-10-06 13:37:00,2024-10-06 13:50:00,574
124091,9396755820,Parel,"[135, 102]",2024-10-06 14:18:00,2024-10-06 14:33:00,216
410617,9558049133,Dadar,"[103, 158, 103]",2024-10-06 14:35:00,2024-10-06 14:58:00,671
738820,9863292620,Sion,"[160, 147, 168, 160, 155, 101]",2024-10-06 14:38:00,2024-10-06 14:48:00,1040
388422,9940361321,Powai,"[169, 104, 119, 104]",2024-10-06 15:10:00,2024-10-06 15:21:00,663
732855,9080483007,Parel,"[102, 127, 177, 160, 105]",2024-10-06 15:24:00,2024-10-06 15:42:00,683
228651,9260704474,Sion,"[151, 123, 180, 143, 105]",2024-10-06 15:33:00,2024-10-06 15:38:00,565
560150,9966674912,Santa Cruz,"[130, 113, 105]",2024-10-06 16:05:00,2024-10-06 16:13:00,438
766989,9062366976,Powai,"[134, 169, 103]",2024-10-06 16:29:00,2024-10-06 16:56:00,520
720495,9694100589,Parel,"[174, 159, 151, 105]",2024-10-06 16:34:00,2024-10-06 16:48:00,547
375436,9115220783,Matunga,"[132, 139]",2024-10-06 17:16:00,2024-10-06 17:38:00,296
585963,9381290119,Sion,"[111, 155, 104]",2024-10-06 17:43:00,2024-10-06 18:07:00,404
714373,9686597239,Sion,"[162, 125, 102]",2024-10-06 17:51:00,2024-10-06 18:21:00,502
928795,9913238876,Parel,"[113, 104]",2024-10-06 17:56:00,2024-10-06 18:01:00,139
488969,9517342807,Sion,"[137, 103]",2024-10-06 17:58:00,2024-10-06 18:24:00,316
175097,9484087005,Ghatkopar,"[110, 140, 103]",2024-10-06 17:59:00,2024-10-06 18:28:00,596
482106,9397122920,Parel,"[137, 122, 105]",2024-10-06 18:17:00,2024-10-06 18:36:00,373
602112,9286833991,Fort,"[180, 103]",2024-10-06 18:35:00,2024-10-06 18:58:00,191
597218,9131294375,Parel,"[106, 154, 145, 131, 125, 105]",2024-10-06 20:17:00,2024-10-06 20:25:00,1065
849047,9719992716,Parel,"[143, 102]",2024-10-06 20:40:00,2024-10-06 20:53:00,321
935189,9812143671,Mumbai Central,"[183, 130, 103]",2024-10-06 20:50:00,2024-10-06 21:18:00,635
457470,9158578958,Mumbai Central,"[183, 130, 171, 102]",2024-10-06 21:29:00,2024-10-06 21:38:00,639
887063,9317790889,Chembur,"[120, 132, 113, 106, 159]",2024-10-06 22:08:00,2024-10-06 22:26:00,575
221182,9911902306,Dadar,[132],2024-10-06 22:30:00,2024-10-06 22:50:00,150
796600,9987554796,Vile Parle,"[159, 145, 180, 123]",2024-10-06 22:46:00,2024-10-06 22:57:00,658
931322,9771801284,Dadar,"[110, 162, 131]",2024-10-06 22:48:00,2024-10-06 23:09:00,329
357857,9839719383,Vile Parle,"[162, 176, 124, 159, 103]",2024-10-06 23:47:00,2024-10-07 00:10:00,937
495783,9472961510,Sion,"[144, 119, 167, 174, 153, 104]",2024-10-07 08:49:00,2024-10-07 08:56:00,1129
806010,9691429606,Parel,"[182, 107, 159, 143, 101]",2024-10-07 09:07:00,2024-10-07 09:34:00,691
283118,9139763836,Fort,"[114, 116, 102]",2024-10-07 10:18:00,2024-10-07 10:31:00,442
686653,9446393741,Parel,"[150, 102]",2024-10-07 10:33:00,2024-10-07 10:58:00,352
524081,9200191372,Matunga,"[174, 137, 135, 168, 125]",2024-10-07 10:35:00,2024-10-07 10:43:00,843
225523,9170421566,Sion,"[149, 114, 172, 105]",2024-10-07 13:03:00,2024-10-07 13:20:00,741
506313,9222718185,Dadar,"[123, 178, 168, 101]",2024-10-07 13:08:00,2024-10-07 13:18:00,483
726261,9866044336,Sion,"[145, 175, 102]",2024-10-07 13:09:00,2024-10-07 13:28:00,519
351613,9477285822,Sion,"[181, 165, 103]",2024-10-07 13:21:00,2024-10-07 13:43:00,260
381337,9697522802,Kurla,"[148, 134, 107, 132, 168, 105]",2024-10-07 14:04:00,2024-10-07 14:32:00,1070
580294,9252787079,Dadar,"[178, 137, 171, 104]",2024-10-07 14:23:00,2024-10-07 14:50:00,738
465138,9866586837,Parel,"[133, 179, 134, 102, 105]",2024-10-07 14:54:00,2024-10-07 15:18:00,793
978752,9633007688,Fort,"[179, 105]",2024-10-07 14:55:00,2024-10-07 15:24:00,373
391963,9483408815,Dadar,"[137, 102]",2024-10-07 15:37:00,2024-10-07 15:45:00,281
868160,9185450964,Dadar,"[117, 102]",2024-10-07 15:46:00,2024-10-07 15:52:00,212
354986,9119194997,Dadar,"[150, 105]",2024-10-07 15:51:00,2024-10-07 16:18:00,339
224663,9935398587,Sion,"[179, 151, 101]",2024-10-07 16:19:00,2024-10-07 16:40:00,519
628029,9338987752,Sion,"[128, 151, 163, 105]",2024-10-07 17:38:00,2024-10-07 17:59:00,620
984106,9829826268,Kurla,"[168, 103]",2024-10-07 17:51:00,2024-10-07 18:16:00,368
409271,9539467535,Mumbai Central,"[120, 159, 131, 180]",2024-10-07 18:18:00,2024-10-07 18:32:00,663
638002,9968628004,Kurla,"[168, 182, 178, 103, 173, 105]",2024-10-07 18:50:00,2024-10-07 19:13:00,1234
818492,9973591980,Parel,"[157, 142, 102]",2024-10-07 19:16:00,2024-10-07 19:24:00,257
256226,9299569442,Dadar,"[141, 167, 144, 105]",2024-10-07 20:01:00,2024-10-07 20:09:00,512
871514,9228773228,Vile Parle,"[151, 103, 172, 133, 155, 101]",2024-10-07 20:09:00,2024-10-07 20:25:00,806
379377,9770305434,Matunga,"[170, 179, 105]",2024-10-07 20:29:00,2024-10-07 20:41:00,277
549950,9656335179,Lower Parel,"[105, 104]",2024-10-07 21:09:00,2024-10-07 21:14:00,246
594028,9890172779,Dadar,"[120, 109, 132, 128, 123, 104]",2024-10-07 21:13:00,2024-10-07 21:22:00,708
360953,9853908235,Sion,"[142, 183, 177, 103]",2024-10-07 21:21:00,2024-10-07 21:27:00,549
183573,9855917774,Lower Parel,"[106, 125, 149, 143, 161, 104]",2024-10-07 21:25:00,2024-10-07 21:39:00,834
991412,9401693866,Sion,"[111, 126]",2024-10-07 21:52:00,2024-10-07 22:18:00,375
936718,9004585683,Parel,"[160, 129, 174, 119]",2024-10-07 22:00:00,2024-10-07 22:30:00,702
768712,9557913112,Parel,"[147, 177, 139, 121]",2024-10-07 22:31:00,2024-10-07 22:58:00,597
113390,9955331003,Dadar,"[110, 162, 151, 148, 104]",2024-10-07 22:54:00,2024-10-07 23:16:00,640
804700,9490835480,Parel,"[169, 138, 179]",2024-10-07 22:58:00,2024-10-07 23:11:00,215
300677,9308821391,Parel,[159],2024-10-07 23:04:00,2024-10-07 23:11:00,112
